learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0.0,1,7.660903037276512e-05,369.33953285217285
0.0003,0.0,2,7.660903037276512e-05,170.21107006072998
0.0003,0.0,3,7.660903037276512e-05,25.87150502204895
0.0003,0.0,4,7.660903037276512e-05,2.758352443575859
0.0003,0.0,5,7.660903037276512e-05,0.17358154151588678
0.0003,0.0,6,7.660903037276512e-05,0.015738423040602356
0.0003,0.0,-1,7.660903037276512e-05,4.718620732546697e-05
