learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.0001275794476214287,712.8715515136719
0.0001,0,2,0.0001275794476214287,329.49581146240234
0.0001,0,3,0.0001275794476214287,63.857600927352905
0.0001,0,4,0.0001275794476214287,7.734488278627396
0.0001,0,-1,0.0001275794476214287,5.663784607179423e-05
0.0001,0.001,1,0.0025440302133574733,0.24540190771222115
0.0001,0.001,2,0.0025369413947373687,9.479655273025855e-05
0.0001,0.001,3,6.51646461733435e-05,0.02233766729477793
0.0001,0.001,4,6.202488577855547e-05,0.01001885422738269
0.0001,0.001,-1,7.644840854936774e-05,2.5615721526150992e-05
0.0001,0.003,1,0.002534537431984063,0.050459329737350345
0.0001,0.003,2,0.0025367964390170528,4.4182352439747774e-05
0.0001,0.003,3,7.951151883389684e-05,0.011941046570427716
0.0001,0.003,4,5.643505028274376e-05,0.004798551381099969
0.0001,0.003,-1,7.648839255125495e-05,2.789339069408925e-05
0.0001,0.01,1,0.002533746927838365,0.03438564436510205
0.0001,0.01,2,0.002536818903081439,6.388086626429867e-05
0.0001,0.01,3,6.995410490162612e-05,0.0041179653198923916
0.0001,0.01,4,4.7350778118016024e-05,0.0020828000851906836
0.0001,0.01,-1,0.00011298871777398745,2.9123666507757662e-05
0.0001,0.03,1,0.00253424227139476,0.031313576153479517
0.0001,0.03,2,0.0025367026676121895,7.23133721294289e-05
0.0001,0.03,3,9.278637912757404e-05,0.002661244012415409
0.0001,0.03,4,4.3025637125992944e-05,0.0007449718141288031
0.0001,0.03,-1,8.73152571330138e-05,2.5975949853318525e-05
0.0001,0.1,1,0.0025341646964989195,0.030887885252013803
0.0001,0.1,2,0.0025368041747242387,7.862709026085213e-05
0.0001,0.1,3,0.0002683774803244887,0.0013361136443563737
0.0001,0.1,4,0.00011476878967187076,0.0008337336003023665
0.0001,0.1,-1,7.366455008650519e-05,1.8121273100746293e-05
0.0001,0.2,1,0.0025345040139654884,0.030853319796733558
0.0001,0.2,2,0.002536804150622629,4.454977920431702e-05
0.0001,0.2,3,0.0001397611822540057,0.0005116891243233113
0.0001,0.2,4,0.00010100562872139562,0.0004075373672094429
0.0001,0.2,-1,7.512101751672162e-05,2.553482127609641e-05
0.0001,0.3,1,0.002533799766752054,0.030836792197078466
0.0001,0.3,2,0.002536803170642088,5.44723716302542e-05
0.0001,0.3,3,0.00015954124592099106,0.0003233172210457269
0.0001,0.3,4,0.00012072101571902749,0.00040294479913427494
0.0001,0.3,-1,4.4086263301323925e-05,1.3187278028681249e-05
0.0001,0.5,1,0.0025343443976453273,0.030833050259388983
0.0001,0.5,2,0.002536678711294371,2.870811749744462e-05
0.0001,0.5,3,0.00014099069085204974,0.00021942283365206094
0.0001,0.5,4,8.525108569301665e-05,0.00010993276055160095
0.0001,0.5,-1,5.070264910500555e-05,1.1086774719615278e-05
0.0001,1.0,1,0.0025347619437070534,0.030831112060695887
0.0001,1.0,2,0.0025368487713421928,3.75097481537523e-05
0.0001,1.0,3,0.0001801383618840191,0.00014290162016550312
0.0001,1.0,4,0.00010578804472061165,7.106276257218269e-05
0.0001,1.0,-1,6.573475388904626e-05,9.999486422884729e-06
0.0001,2.0,1,0.002533642051503193,0.030828551040031016
0.0001,2.0,2,0.002536787556437048,4.3050652493548114e-05
0.0001,2.0,3,0.00016968129034466983,8.725876978132874e-05
0.0001,2.0,4,9.671897601037927e-05,4.1420621982979355e-05
0.0001,2.0,-1,5.95148015918312e-05,1.209612764796475e-05
0.0001,3.0,1,0.0025339665664887434,0.030828809249214828
0.0001,3.0,2,0.0025368343672198534,1.9027340272259607e-05
0.0001,3.0,3,0.0002615188459458295,6.914695791238046e-05
0.0001,3.0,4,0.000163560208875424,5.277784225654614e-05
0.0001,3.0,-1,6.558457039318455e-05,1.8111685129440502e-05
0.0001,5.0,1,0.0025328590854769573,0.030828089802525938
0.0001,5.0,2,0.002536990457883803,6.536879777740978e-05
0.0001,5.0,3,0.000501790157159121,3.587923094983125e-05
0.0001,5.0,4,0.0001673407102771307,3.763777738186036e-05
0.0001,5.0,-1,5.932426472554653e-05,1.655520993537607e-05
0.0001,10.0,1,0.0025344356447476457,0.030827667098492384
0.0001,10.0,2,0.002536774055670321,3.409632302009413e-05
0.0001,10.0,3,0.0005152893199920072,1.685622106606388e-05
0.0001,10.0,4,0.00019723030345630832,2.5783722662708897e-05
0.0001,10.0,-1,7.378249961220718e-05,1.3139061309175304e-05
0.0001,100.0,1,0.0025330861290058238,0.030827611102722585
0.0001,100.0,2,0.002536720484840771,3.1317951993514725e-05
0.0001,100.0,3,0.002537074443353049,1.2301532422043238e-05
0.0001,100.0,4,0.00253694911407365,3.2245281333942444e-08
0.0001,100.0,-1,0.0007266362599693821,2.901778844321967e-06
0.0001,0.0,,0.0001275794476214287,0.0
