learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0006,0,1,5.555942135515579e-05,219.8757667541504
0.0006,0,2,5.555942135515579e-05,45.582425594329834
0.0006,0,3,5.555942135515579e-05,1.8193530067801476
0.0006,0,4,5.555942135515579e-05,0.08229978196322918
0.0006,0,-1,5.555942135515579e-05,2.2347378262566053e-05
0.0006,0.001,1,0.0005175391816010233,0.30781927704811096
0.0006,0.001,2,9.105922663366073e-05,0.02165806433185935
0.0006,0.001,3,8.055866419454105e-05,0.004349891169113107
0.0006,0.001,4,4.3118977259837266e-05,0.0016364165712730028
0.0006,0.001,-1,6.971202594741044e-05,4.0402163534736246e-05
0.0006,0.003,1,0.000267323343678072,0.10472975578159094
0.0006,0.003,2,3.9083469403067284e-05,0.004461569216800854
0.0006,0.003,3,3.935769512963816e-05,0.0012856187677243724
0.0006,0.003,4,7.618459596869798e-05,0.0011800695247075055
0.0006,0.003,-1,5.4105878007248975e-05,1.6732875110392342e-05
0.0006,0.01,1,0.0019189684298908105,3.370817040604379e-06
0.0006,0.01,2,3.1908540506719874e-05,0.0020897493814118207
0.0006,0.01,3,3.667166254217591e-05,0.0004394785955810221
0.0006,0.01,4,7.423942804507533e-05,0.00035536663790480816
0.0006,0.01,-1,0.00011260190808570769,3.172661200778748e-05
0.0006,0.03,1,0.0019164771565556293,1.116357066166529e-05
0.0006,0.03,2,3.7256062796586775e-05,0.001221234844706487
0.0006,0.03,3,6.887299488766985e-05,0.0003046355550395674
0.0006,0.03,4,4.9099458010459784e-05,0.00013852311622031266
0.0006,0.03,-1,3.9584603143794084e-05,2.298957690527459e-05
0.0006,0.1,1,0.0019191534865967697,6.141837545214912e-07
0.0006,0.1,2,2.0766806756000733e-05,0.0006460076256189495
0.0006,0.1,3,2.365481964261562e-05,5.844462395998562e-05
0.0006,0.1,4,1.8953773235352855e-05,4.778634468038945e-05
0.0006,0.1,-1,3.71487250276914e-05,1.7159614287720615e-05
0.0006,0.2,1,0.001919049592288502,6.520072659554899e-07
0.0006,0.2,2,1.7230266450951603e-05,0.0004128594518988393
0.0006,0.2,3,3.608573410929239e-05,3.2482103620168346e-05
0.0006,0.2,4,1.935221820303923e-05,3.325026699485534e-05
0.0006,0.2,-1,9.857605641627742e-05,2.9151178040365266e-05
0.0006,0.3,1,0.0019192091594959493,2.0354079737217035e-06
0.0006,0.3,2,3.3476971736945416e-05,0.0004355985911388416
0.0006,0.3,3,2.181303858606043e-05,3.849471534067561e-05
0.0006,0.3,4,2.3174772508127717e-05,2.687895695885345e-05
0.0006,0.3,-1,2.5285255162543763e-05,1.0325709496328273e-05
0.0006,0.5,1,0.0019191986029909458,7.710933651594587e-07
0.0006,0.5,2,2.8034638603458006e-05,0.00028881912385259056
0.0006,0.5,3,3.3901421176096846e-05,1.886586264276957e-05
0.0006,0.5,4,3.339162739735002e-05,2.772185666799487e-05
0.0006,0.5,-1,1.7818293599702884e-05,8.178940163361403e-06
0.0006,1.0,1,0.0019192057861801004,8.619955487176867e-07
0.0006,1.0,2,2.6360974857198016e-05,0.0002501438320905436
0.0006,1.0,3,3.62632067094637e-05,1.217748834392296e-05
0.0006,1.0,4,3.387572610336065e-05,1.4935649602421108e-05
0.0006,1.0,-1,3.1462652714253636e-05,1.133419092980148e-05
0.0006,2.0,1,0.0019179694254489732,4.2737893402033933e-07
0.0006,2.0,2,3.840418702338866e-05,0.00020763662905665115
0.0006,2.0,3,3.9870355976745486e-05,5.733160200804832e-06
0.0006,2.0,4,2.3434585415316178e-05,8.196803150894993e-06
0.0006,2.0,-1,2.4622860735235008e-05,5.188346797524446e-06
0.0006,3.0,1,0.001918802791806229,4.870777985388486e-07
0.0006,3.0,2,4.317780269502691e-05,0.00024726542324060574
0.0006,3.0,3,5.624784881774758e-05,6.245928801718037e-06
0.0006,3.0,4,4.296024712857616e-05,8.633538904234683e-06
0.0006,3.0,-1,3.324825324568792e-05,9.716470003695576e-06
0.0006,5.0,1,0.0019188340302207507,2.7075404407383985e-07
0.0006,5.0,2,4.245995341989328e-05,0.0002114031840392272
0.0006,5.0,3,7.642095101800805e-05,5.995318730356303e-06
0.0006,5.0,4,5.035030812905461e-05,5.521254795581854e-06
0.0006,5.0,-1,3.7290791851773974e-05,8.119112266058437e-06
0.0006,10.0,1,0.0019192036688764347,3.817557701069063e-07
0.0006,10.0,2,0.00011975675079156645,0.00021959244895697339
0.0006,10.0,3,0.00013329737998901692,1.482845320754933e-06
0.0006,10.0,4,5.493175933679595e-05,3.182078234686969e-06
0.0006,10.0,-1,8.22894273824204e-05,9.353839136139186e-06
0.0006,100.0,1,0.0019188325459253974,9.647046095295764e-08
0.0006,100.0,2,0.00021334519669835572,0.00013283410316944355
0.0006,100.0,3,0.00021069187982902804,2.6546775599989303e-07
0.0006,100.0,4,0.0004171216305621783,4.817793172184892e-07
0.0006,100.0,-1,0.0009381678737554466,1.35440894005745e-06
0.0006,0.0,,5.555942135515579e-05,0.0
