learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,7.131056588605134e-05,0.162221385166049
0.0001,0,2,7.131056588605134e-05,0.11795620061457157
0.0001,0,3,7.131056588605134e-05,0.02360464772209525
0.0001,0,4,7.131056588605134e-05,0.006441794743295759
0.0001,0,5,7.131056588605134e-05,0.00019498471101542236
0.0001,0,6,7.131056588605134e-05,0.00012296959812374553
0.0001,0,-1,7.131056588605134e-05,2.006832319523255e-05
0.0001,0.001,1,7.587791014884715e-05,0.00010825220897459076
0.0001,0.001,2,7.612052661443158e-05,1.6374460642509803e-05
0.0001,0.001,3,7.340437230141106e-05,3.1177166164297887e-06
0.0001,0.001,4,7.543271283338981e-05,6.688539979649022e-07
0.0001,0.001,5,7.786075968851947e-05,6.026410339643462e-07
0.0001,0.001,6,6.587997290807834e-05,2.237398515347877e-07
0.0001,0.001,-1,8.259861886017461e-05,2.0404566072329544e-05
0.0001,0.003,1,7.157546588132391e-05,0.00010530133340580505
0.0001,0.003,2,6.481361947408004e-05,1.6319484245741478e-05
0.0001,0.003,3,8.285689159492904e-05,2.6489250757322225e-06
0.0001,0.003,4,7.549690735686454e-05,4.1815507501041793e-07
0.0001,0.003,5,7.215530422399752e-05,2.8587301237337215e-07
0.0001,0.003,6,7.430271421071666e-05,9.836177228272902e-08
0.0001,0.003,-1,7.432615575453383e-05,2.0711498223136005e-05
0.0001,0.01,1,7.72603514178627e-05,9.933108231052756e-05
0.0001,0.01,2,7.171195738919778e-05,1.3533305036617094e-05
0.0001,0.01,3,7.458989432507224e-05,2.26393406421721e-06
0.0001,0.01,4,7.344818618548743e-05,2.437074950734086e-07
0.0001,0.01,5,7.433695100189652e-05,1.9479453428061788e-07
0.0001,0.01,6,6.851550631381542e-05,4.4705018131807606e-08
0.0001,0.01,-1,7.127897015379858e-05,1.942118575470886e-05
0.0001,0.03,1,8.316133050811914e-05,8.144926778186345e-05
0.0001,0.03,2,7.907809219886985e-05,1.1660016866699152e-05
0.0001,0.03,3,7.534826966093533e-05,2.335695455712994e-06
0.0001,0.03,4,7.776985637519829e-05,1.7541438168677814e-07
0.0001,0.03,5,7.864454016726086e-05,1.5609455950027495e-07
0.0001,0.03,6,7.568164096483088e-05,3.08005874138928e-08
0.0001,0.03,-1,6.284265180056536e-05,1.6285477812516547e-05
0.0001,0.1,1,7.29078992662835e-05,6.091661907703383e-05
0.0001,0.1,2,6.574824044491834e-05,9.302443714886977e-06
0.0001,0.1,3,7.718345318608044e-05,2.067296776431249e-06
0.0001,0.1,4,7.294595263829251e-05,2.1880278833208422e-07
0.0001,0.1,5,7.676801351408358e-05,1.1347371309256005e-07
0.0001,0.1,6,7.298661660115613e-05,1.0024841012867824e-08
0.0001,0.1,-1,5.901497161175939e-05,1.2266425756024546e-05
0.0001,0.2,1,7.21916236443576e-05,4.7938335683284095e-05
0.0001,0.2,2,6.879968327666575e-05,8.119756415680968e-06
0.0001,0.2,3,6.888695872930839e-05,1.5823716452700864e-06
0.0001,0.2,4,6.738330239386414e-05,2.1378837722352273e-07
0.0001,0.2,5,7.080670877712691e-05,8.041247379075855e-08
0.0001,0.2,6,6.82211040157199e-05,4.0561062286670335e-09
0.0001,0.2,-1,6.0764008139813086e-05,1.3897070189727856e-05
0.0001,0.3,1,6.474472684203647e-05,4.3328567926437245e-05
0.0001,0.3,2,6.659464804670279e-05,1.071826480369964e-05
0.0001,0.3,3,8.72421833264525e-05,1.7488851256075577e-06
0.0001,0.3,4,6.182641811847134e-05,2.1786329806872118e-07
0.0001,0.3,5,7.578548957098974e-05,6.545877817565326e-08
0.0001,0.3,6,8.357288584193157e-05,7.3767216501874344e-09
0.0001,0.3,-1,4.5973375222274626e-05,9.730452589451488e-06
0.0001,0.5,1,7.390213681901514e-05,3.861913478431234e-05
0.0001,0.5,2,6.760580663467408e-05,6.980222224228783e-06
0.0001,0.5,3,7.474024971543258e-05,1.960613715823456e-06
0.0001,0.5,4,8.092383325219998e-05,2.3571902652008703e-07
0.0001,0.5,5,6.475754594248428e-05,7.045106142911095e-08
0.0001,0.5,6,7.315011043829145e-05,4.059448208137972e-09
0.0001,0.5,-1,4.5131360309369484e-05,8.973626407282609e-06
0.0001,1.0,1,6.444744121836266e-05,3.325591865177557e-05
0.0001,1.0,2,6.747795646333543e-05,6.4278668219230894e-06
0.0001,1.0,3,6.738184936239122e-05,1.3285277802310702e-06
0.0001,1.0,4,6.291596992014092e-05,1.9847605958744907e-07
0.0001,1.0,5,7.85016458166865e-05,4.9967248783033824e-08
0.0001,1.0,6,7.466308966286306e-05,2.6313526010901533e-09
0.0001,1.0,-1,4.799441239811131e-05,7.120236599433838e-06
0.0001,2.0,1,6.214050665676041e-05,2.9175404051784426e-05
0.0001,2.0,2,7.155391824653634e-05,7.2069435361754586e-06
0.0001,2.0,3,7.005592647146841e-05,1.1095776422109793e-06
0.0001,2.0,4,7.030284064057923e-05,1.823415098911596e-07
0.0001,2.0,5,8.856350837049831e-05,4.0557672331686945e-08
0.0001,2.0,6,7.145383483475598e-05,3.1260398505872367e-09
0.0001,2.0,-1,4.226215128255717e-05,5.943723753176755e-06
0.0001,3.0,1,7.035186899884138e-05,2.766887598681933e-05
0.0001,3.0,2,7.723041733243008e-05,8.34948977512795e-06
0.0001,3.0,3,5.736690013691259e-05,2.021008647545841e-06
0.0001,3.0,4,6.97232909487866e-05,2.570244603816718e-07
0.0001,3.0,5,7.50129921698317e-05,3.815342686230849e-08
0.0001,3.0,6,7.936636393424124e-05,2.6649615292306805e-09
0.0001,3.0,-1,4.056907084759587e-05,6.297159451662537e-06
0.0001,5.0,1,6.790743441342784e-05,2.5737505666256766e-05
0.0001,5.0,2,8.1045220440501e-05,6.635391855525086e-06
0.0001,5.0,3,6.664885893314931e-05,1.497165918351584e-06
0.0001,5.0,4,7.56349434141157e-05,2.3992210884671294e-07
0.0001,5.0,5,7.584378784031287e-05,3.033616202685607e-08
0.0001,5.0,6,7.916873676094838e-05,2.2391334897342574e-09
0.0001,5.0,-1,4.759368425766297e-05,5.18190263676388e-06
0.0001,10.0,1,6.70553749841929e-05,2.4012119638427976e-05
0.0001,10.0,2,8.529962292413984e-05,7.231072117974691e-06
0.0001,10.0,3,6.090983401918493e-05,9.589512153240776e-07
0.0001,10.0,4,8.178881046205788e-05,4.962074093839419e-07
0.0001,10.0,5,6.52804357059722e-05,2.8236005089610217e-08
0.0001,10.0,6,6.17514331224811e-05,2.5303606779325527e-09
0.0001,10.0,-1,7.27144690699788e-05,9.315190773406812e-06
0.0001,100.0,1,6.478339082605089e-05,2.1997681301400007e-05
0.0001,100.0,2,8.869672944911144e-05,3.5202698711600533e-06
0.0001,100.0,3,0.00011386143955860462,1.2194568341783452e-06
0.0001,100.0,4,8.394087922170002e-05,1.7126348339502329e-07
0.0001,100.0,5,8.569919452838803e-05,9.545977064373545e-09
0.0001,100.0,6,6.061717203920125e-05,2.3423735243111032e-09
0.0001,100.0,-1,0.0005022965797252255,2.484827245297083e-06
0.0001,0.0,,7.131056588605134e-05,0.0
