learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,8.48757331368688e-05,0.5567659102380276
0.0001,0,2,8.48757331368688e-05,0.04393667262047529
0.0001,0,3,8.48757331368688e-05,0.013385814207140356
0.0001,0,4,8.48757331368688e-05,0.0008269469362858217
0.0001,0,5,8.48757331368688e-05,8.724303506824072e-05
0.0001,0,6,8.48757331368688e-05,1.9750373951410438e-05
0.0001,0,-1,8.48757331368688e-05,3.2331976967725495e-05
0.0001,0.001,1,9.024311407301866e-05,0.00012080002716174931
0.0001,0.001,2,8.409946781284816e-05,2.5349294787702092e-05
0.0001,0.001,3,8.584862484894984e-05,1.6496482686534364e-06
0.0001,0.001,4,7.608342434650694e-05,1.0141641197947138e-06
0.0001,0.001,5,7.978325095336913e-05,4.018328798593984e-07
0.0001,0.001,6,8.939889676184976e-05,1.910097289226087e-07
0.0001,0.001,-1,7.877610551076941e-05,2.4760371388765634e-05
0.0001,0.003,1,8.646925243738224e-05,0.00011433467852839385
0.0001,0.003,2,8.637523376364697e-05,2.1172566448512953e-05
0.0001,0.003,3,8.859148624651425e-05,1.0971163213469026e-06
0.0001,0.003,4,9.432729211766855e-05,3.657142997326446e-07
0.0001,0.003,5,8.878500926812194e-05,1.7048481915082903e-07
0.0001,0.003,6,8.039635895329411e-05,9.115770049916705e-08
0.0001,0.003,-1,7.694488476772676e-05,2.170263263678862e-05
0.0001,0.01,1,8.304886989662918e-05,0.0001041164287016727
0.0001,0.01,2,8.315722124052627e-05,2.1839527562406147e-05
0.0001,0.01,3,8.26274850851405e-05,7.718927079736204e-07
0.0001,0.01,4,8.22635819304196e-05,2.430824697086109e-07
0.0001,0.01,5,8.613798638634762e-05,6.594802215431628e-08
0.0001,0.01,6,7.651387886653538e-05,4.061892899809294e-08
0.0001,0.01,-1,7.956472165915329e-05,2.4047102129998166e-05
0.0001,0.03,1,0.00010511120763112558,8.296006672026124e-05
0.0001,0.03,2,8.80813614685394e-05,1.6826648675305478e-05
0.0001,0.03,3,8.779367476563493e-05,7.830657899887683e-07
