learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0006,0,1,5.724865400225099e-05,103.50968027114868
0.0006,0,2,5.724865400225099e-05,38.364903926849365
0.0006,0,3,5.724865400225099e-05,3.7910848259925842
0.0006,0,4,5.724865400225099e-05,0.2356401775032282
0.0006,0,5,5.724865400225099e-05,0.019148893537931144
0.0006,0,6,5.724865400225099e-05,0.0045945546589791775
0.0006,0,-1,5.724865400225099e-05,2.648441666508461e-05
0.0006,0.001,1,0.00016920127256980777,0.3148460127413273
0.0006,0.001,2,3.530352481107002e-05,0.012860362709034234
0.0006,0.001,3,7.421545882380087e-05,0.004433843758306466
0.0006,0.001,4,3.8676281008065416e-05,0.0016756978584453464
0.0006,0.001,5,0.00011090407497249544,0.0018986476206919178
0.0006,0.001,6,9.429940928384895e-05,0.0005621643085760297
0.0006,0.001,-1,0.00016185480330932478,5.3472433521051244e-05
0.0006,0.003,1,0.0025350788087052933,1.6181039572821243e-06
0.0006,0.003,2,5.8495388941537385e-05,0.00632134813349694
0.0006,0.003,3,6.300332711361989e-05,0.003110585719696246
0.0006,0.003,4,6.30246090622677e-05,0.0008089548427960835
0.0006,0.003,5,9.690760623470851e-05,0.0010546144840191118
0.0006,0.003,6,5.596083633463422e-05,0.000214788149605738
0.0006,0.003,-1,5.392738557929988e-05,2.361274299289562e-05
0.0006,0.01,1,0.002533959960373977,3.382891478054262e-07
0.0006,0.01,2,2.864972225324891e-05,0.002109372850100044
0.0006,0.01,3,9.633771310291195e-05,0.003050226077903062
0.0006,0.01,4,7.607119266594964e-05,0.0002650728310982231
0.0006,0.01,5,3.279218014995422e-05,0.0001002990527467773
0.0006,0.01,6,7.645655034593801e-05,0.0002431647903904377
0.0006,0.01,-1,0.00010111518304256606,4.5243097176239644e-05
0.0006,0.03,1,0.002533957659125008,3.8003422631049943e-07
0.0006,0.03,2,5.503019502839379e-05,0.0009328703163191676
0.0006,0.03,3,5.389542832290317e-05,0.000276139526249608
0.0006,0.03,4,3.460135241084572e-05,0.00025316650680906605
0.0006,0.03,5,4.091149199325628e-05,6.662874670837482e-05
0.0006,0.03,6,5.893278876101249e-05,0.00010372483814080624
0.0006,0.03,-1,3.8862872202116705e-05,1.5702593039179646e-05
0.0006,0.1,1,0.0025339560481825174,9.271989342973797e-09
0.0006,0.1,2,4.2865874632980194e-05,0.00044034215352439787
0.0006,0.1,3,4.860931886696562e-05,0.0001656126587477047
0.0006,0.1,4,3.972353550807384e-05,4.936427137636201e-05
0.0006,0.1,5,2.665048901917544e-05,3.133069861860349e-05
0.0006,0.1,6,3.616075071022351e-05,4.4060715424620867e-05
0.0006,0.1,-1,6.498702526869238e-05,2.2413298651713376e-05
0.0006,0.2,1,0.0025339648100271006,1.6907751365646817e-08
0.0006,0.2,2,5.1352322486764024e-05,0.00027494551068230066
0.0006,0.2,3,5.240632185632421e-05,6.780189551136573e-05
0.0006,0.2,4,5.2053543186048046e-05,2.9113104289990588e-05
0.0006,0.2,5,4.2440586867087404e-05,2.5290540776268244e-05
0.0006,0.2,6,4.286834075628576e-05,3.563721321597768e-05
0.0006,0.2,-1,6.136044191862311e-05,2.232497178056292e-05
0.0006,0.3,1,0.00253395815661861,2.7880727032636443e-09
0.0006,0.3,2,5.5032143791322596e-05,0.00023163388414104702
0.0006,0.3,3,2.8979097749015637e-05,3.99895936880057e-05
0.0006,0.3,4,7.537269436852512e-05,2.826225875196542e-05
0.0006,0.3,5,1.8535973168809505e-05,1.4180663796992121e-05
0.0006,0.3,6,4.326136195231811e-05,2.1544377887039445e-05
0.0006,0.3,-1,8.591885875830485e-05,2.3819574295202983e-05
0.0006,0.5,1,0.0025339692735997232,1.3966971079693025e-08
0.0006,0.5,2,5.753911955252988e-05,0.00013814790281685418
0.0006,0.5,3,5.073787906439975e-05,3.439651823100576e-05
0.0006,0.5,4,5.678513724660661e-05,2.165629098271893e-05
0.0006,0.5,5,3.5865066877249774e-05,7.413447711712706e-06
0.0006,0.5,6,7.254028724901218e-05,4.9162085417719936e-05
0.0006,0.5,-1,8.604080824170524e-05,1.5559872451831325e-05
0.0006,1.0,1,0.002533966886176131,2.446327951322047e-08
0.0006,1.0,2,8.218121922709543e-05,8.199795274776989e-05
0.0006,1.0,3,2.8210901291458867e-05,2.8851510478489217e-05
0.0006,1.0,4,3.6925153722222603e-05,8.625254537264482e-06
0.0006,1.0,5,2.9459861195846315e-05,6.78591094427361e-06
0.0006,1.0,6,4.1729031636350555e-05,1.1542067156256053e-05
0.0006,1.0,-1,2.1569419061506778e-05,7.388838543676002e-06
0.0006,2.0,1,0.0025339585783967777,5.5008605892581386e-08
0.0006,2.0,2,6.368854064930929e-05,6.680074830001104e-05
0.0006,2.0,3,3.428860463827732e-05,1.3922362086304929e-05
0.0006,2.0,4,6.522354749449732e-05,5.167165639363702e-06
0.0006,2.0,5,5.120006323977577e-05,4.022412694482114e-06
0.0006,2.0,6,5.9474075214893674e-05,4.915317251885654e-06
0.0006,2.0,-1,5.5242072789951635e-05,1.065154827273318e-05
0.0006,3.0,1,0.0025339576327496616,8.434790782496648e-10
0.0006,3.0,2,0.0001489638059410936,5.002665170650289e-05
0.0006,3.0,3,7.148811175738956e-05,2.1771445290141855e-05
0.0006,3.0,4,8.06363457286352e-05,3.6831108758406117e-06
0.0006,3.0,5,4.076452262324892e-05,4.394395846318844e-06
0.0006,3.0,6,4.479389860989613e-05,3.979702070111557e-06
0.0006,3.0,-1,0.00014508452795780613,2.393839982062218e-05
0.0006,5.0,1,0.0025339626154163852,8.051828578881093e-10
0.0006,5.0,2,9.742926408762287e-05,3.563688096619444e-05
0.0006,5.0,3,3.6227270470590156e-05,5.199564171221027e-06
0.0006,5.0,4,5.570148300648725e-05,4.690783896421635e-06
0.0006,5.0,5,2.7404945058151498e-05,3.910048334887506e-06
0.0006,5.0,6,3.173129442757272e-05,2.6329397435631563e-06
0.0006,5.0,-1,8.757160742334236e-05,1.856528308508132e-05
0.0006,10.0,1,0.0025339561755117757,3.21845138318011e-08
0.0006,10.0,2,0.002533997457703663,2.47987073009881e-06
0.0006,10.0,3,2.6061062328608386e-05,2.8633014181878025e-06
0.0006,10.0,4,8.20897413404964e-05,5.1553937294723795e-06
0.0006,10.0,5,9.330606030744093e-05,2.247887427309081e-06
0.0006,10.0,6,0.00013490641185853747,6.39966427407046e-06
0.0006,10.0,-1,5.281138669488428e-05,7.706156706532852e-06
0.0006,100.0,1,0.0025339624639855174,1.2474326738232122e-08
0.0006,100.0,2,0.002533973166009673,4.8016906077918975e-06
0.0006,100.0,3,0.00013908498067394248,2.8870391277635576e-07
0.0006,100.0,4,0.0001644711323933734,1.615416253320824e-07
0.0006,100.0,5,6.742004529769474e-05,1.959196240519656e-07
0.0006,100.0,6,0.0001384436041007575,6.610468812895398e-07
0.0006,100.0,-1,0.0006101088747527683,2.8135722790201267e-06
0.0006,0.0,,5.724865400225099e-05,0.0
