learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.0001266993897388602,233.43363857269287
0.0001,0,2,0.0001266993897388602,54.55338978767395
0.0001,0,3,0.0001266993897388602,9.175766229629517
0.0001,0,4,0.0001266993897388602,1.2929542809724808
0.0001,0,-1,0.0001266993897388602,5.826282097132207e-05
0.0001,0.001,1,0.0002491848360932636,0.9309338964521885
0.0001,0.001,2,7.719401878603094e-05,0.0222708584042266
0.0001,0.001,3,6.238678565750888e-05,0.010302889626473188
0.0001,0.001,4,8.631846014850453e-05,0.006959410646231845
0.0001,0.001,-1,0.0001398954336764291,0.00014627508238618248
0.0001,0.003,1,0.00026868352392739325,0.34450377710163593
0.0001,0.003,2,8.714164277989767e-05,0.011290442140307277
0.0001,0.003,3,6.253100843878201e-05,0.004362235980806872
0.0001,0.003,4,7.657817968720337e-05,0.0029663688910659403
0.0001,0.003,-1,0.00013782982387056109,0.00014069466351429583
0.0001,0.01,1,0.0006269670793699333,0.10736958170309663
0.0001,0.01,2,9.304268576215691e-05,0.005135773069923744
0.0001,0.01,3,6.070953133985313e-05,0.002080983715131879
0.0001,0.01,4,6.676708107988816e-05,0.0013096945294819307
0.0001,0.01,-1,0.00012437182817848225,0.00010884510243158729
0.0001,0.03,1,0.0009198549032589654,0.04699951270595193
0.0001,0.03,2,0.00010947913256131869,0.0027856522356159985
0.0001,0.03,3,6.76363323464102e-05,0.001128900192270521
0.0001,0.03,4,5.531840088224271e-05,0.0006351877309498377
0.0001,0.03,-1,0.00011401939877941913,7.729646608822804e-05
0.0001,0.1,1,0.00283489990306407,0.009952622873242944
0.0001,0.1,2,0.00014781741083425004,0.0015240090506267734
0.0001,0.1,3,7.126808236534998e-05,0.0005483733493747422
0.0001,0.1,4,5.797863127554592e-05,0.0003546808648025035
0.0001,0.1,-1,9.400694034411572e-05,4.4043719242381485e-05
0.0001,0.2,1,0.0028300396334088873,0.008977781108114868
0.0001,0.2,2,0.0001219465007125109,0.0011954543879255652
0.0001,0.2,3,8.227026705753815e-05,0.00042264911644451786
0.0001,0.2,4,5.8514276872756454e-05,0.00021526052114495542
0.0001,0.2,-1,8.721538370082271e-05,3.115355571026157e-05
0.0001,0.3,1,0.0028286585638852557,0.008767292456468567
0.0001,0.3,2,0.00016628750609015697,0.001039266058796784
0.0001,0.3,3,6.756779953320802e-05,0.0003684055045596324
0.0001,0.3,4,5.384924929785484e-05,0.00014174545185596799
0.0001,0.3,-1,7.090902590789483e-05,2.4864921556400077e-05
0.0001,0.5,1,0.0028326931405899813,0.008620674634585157
0.0001,0.5,2,0.00021687740127163124,0.0009658914677856956
0.0001,0.5,3,0.00010621427037449394,0.00028335116076050326
0.0001,0.5,4,6.13152705000175e-05,9.939458777807886e-05
0.0001,0.5,-1,7.118498865565925e-05,2.0502655672771652e-05
0.0001,1.0,1,0.0028247385071153985,0.008539448434021324
0.0001,1.0,2,0.00022888658736519574,0.0008650677409605123
0.0001,1.0,3,0.0001477940139693601,0.00023218858950713184
0.0001,1.0,4,7.4999990147262e-05,5.184959320558846e-05
0.0001,1.0,-1,6.389521456640068e-05,1.781289930136154e-05
0.0001,2.0,1,0.002831563915606239,0.008512988279107958
0.0001,2.0,2,0.0003259758468630025,0.0006682003040623385
0.0001,2.0,3,0.00035399298894844833,0.00016976994356809882
0.0001,2.0,4,0.00011333928102885693,3.45796569263257e-05
0.0001,2.0,-1,5.5615809401388105e-05,1.012674979961048e-05
0.0001,3.0,1,0.0028307191123531084,0.008507119695423171
0.0001,3.0,2,0.00034944069557241164,0.0005939581533311866
0.0001,3.0,3,0.0003806371164500888,0.00015392046316264896
0.0001,3.0,4,0.00011937759529700998,2.8949336183359264e-05
0.0001,3.0,-1,6.228354527593183e-05,1.118442355618754e-05
0.0001,5.0,1,0.00282906182383158,0.008503597870003432
0.0001,5.0,2,0.0005031586829318258,0.0006671327682852279
0.0001,5.0,3,0.000424246825332375,0.00013117842081555864
0.0001,5.0,4,0.0001443866519821313,2.186781853197317e-05
0.0001,5.0,-1,6.882375430450338e-05,7.076818178575195e-06
0.0001,10.0,1,0.0028299282748776022,0.008502047770889476
0.0001,10.0,2,0.0005681774559889163,0.0006060397208784707
0.0001,10.0,3,0.00045822005995432846,0.00012547344931590487
0.0001,10.0,4,0.00039873466766948695,2.1145660184629378e-05
0.0001,10.0,-1,0.00011218855979677755,6.510509940937936e-06
0.0001,100.0,1,0.002834464768966427,0.008501170726958662
0.0001,100.0,2,0.002640724457705801,0.0005375124419515487
0.0001,100.0,3,0.0018526927792663628,6.343406221276382e-05
0.0001,100.0,4,0.0010577183556961245,7.599965769600203e-06
0.0001,100.0,-1,0.000580674083721533,4.916565643497961e-06
0.0001,0.0,,0.0001266993897388602,0.0
