learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0,1,4.906722767827887e-05,0.22994472552090883
0.0003,0,2,4.906722767827887e-05,0.019008855859283358
0.0003,0,3,4.906722767827887e-05,0.004236218461301178
0.0003,0,4,4.906722767827887e-05,0.0008351608266821131
0.0003,0,5,4.906722767827887e-05,8.004925439308863e-05
0.0003,0,6,4.906722767827887e-05,2.6361494292359566e-05
0.0003,0,-1,4.906722767827887e-05,3.662387866398831e-05
0.0003,0.001,1,6.71802557690171e-05,3.083268745740497e-05
0.0003,0.001,2,9.139790017798077e-05,1.0146842797098543e-06
0.0003,0.001,3,4.374863294742681e-05,1.611908793108796e-07
0.0003,0.001,4,6.365698436638922e-05,7.08121846715315e-08
0.0003,0.001,5,0.00016136967167312832,1.7756215875408543e-07
0.0003,0.001,6,7.71803578345498e-05,1.0212074652571346e-07
0.0003,0.001,-1,0.00011190884993084182,3.148349196635536e-05
0.0003,0.003,1,9.469105771131581e-05,3.399857041586074e-05
0.0003,0.003,2,7.71872465747947e-05,1.4641446739460662e-06
0.0003,0.003,3,5.519657452168758e-05,8.243157889609165e-08
0.0003,0.003,4,0.00010742732786184206,1.6815403319769828e-08
0.0003,0.003,5,0.0002010904104281508,3.942618043151214e-08
0.0003,0.003,6,4.913501868486492e-05,4.0961061431588064e-08
0.0003,0.003,-1,7.150962835567043e-05,2.5228361266727006e-05
0.0003,0.01,1,5.746785791416187e-05,2.8983975312257826e-05
0.0003,0.01,2,0.00012441089711501263,1.3222016477243415e-06
0.0003,0.01,3,5.1888820848944306e-05,6.687266229654654e-08
0.0003,0.01,4,0.0003172474700932071,4.3818745437684825e-09
0.0003,0.01,5,7.046019550216442e-05,1.9466221246045023e-08
0.0003,0.01,6,0.00010246000340430328,2.669249898890058e-08
0.0003,0.01,-1,3.976311393216747e-05,1.679312910596309e-05
0.0003,0.03,1,5.870568281807209e-05,2.3085403199729626e-05
0.0003,0.03,2,0.00041663999013508146,1.7762246002916982e-06
0.0003,0.03,3,4.718687375770969e-05,1.4613366206006617e-07
0.0003,0.03,4,0.00012077491078343883,1.5896753210661863e-09
0.0003,0.03,5,0.00014152858841498528,3.3353969725036237e-09
0.0003,0.03,6,6.366055697526463e-05,9.714990797937695e-09
0.0003,0.03,-1,4.444890771537757e-05,1.684887483577313e-05
0.0003,0.1,1,9.936491107964684e-05,1.9711982019998686e-05
0.0003,0.1,2,0.000138391997211329,2.909808088702448e-06
0.0003,0.1,3,5.261840294679132e-05,2.457787449117177e-07
0.0003,0.1,4,7.894973282418505e-05,5.137870638920877e-10
0.0003,0.1,5,0.0002577786394795112,2.77994098574208e-09
0.0003,0.1,6,5.580203549016005e-05,3.770808998382336e-09
0.0003,0.1,-1,8.615680883394816e-05,1.6745347352298268e-05
0.0003,0.2,1,9.807687956708833e-05,1.6541404704639717e-05
0.0003,0.2,2,5.302627289438533e-05,4.527928382458413e-06
0.0003,0.2,3,8.913733267945645e-05,5.077930715913226e-07
0.0003,0.2,4,9.044211947184522e-05,1.645915322437408e-10
0.0003,0.2,5,0.00010878150544613163,1.2960579311160902e-09
0.0003,0.2,6,6.714634764648508e-05,2.0614232751348105e-09
0.0003,0.2,-1,0.00018498549889045535,1.2544596728503166e-05
0.0003,0.3,1,0.00025565444332187326,1.567300392935067e-05
0.0003,0.3,2,4.502875981415855e-05,8.83744093016503e-06
0.0003,0.3,3,0.00021951998405711493,5.6783978408248e-07
0.0003,0.3,4,0.00011176419565117612,5.928003809943343e-11
0.0003,0.3,5,0.00022383562657068978,1.0309181494583264e-09
0.0003,0.3,6,6.470861876550771e-05,2.1563478953823267e-09
0.0003,0.3,-1,3.081519173520064e-05,1.3410985609141335e-05
0.0003,0.5,1,7.846153630453045e-05,1.3868676489892096e-05
0.0003,0.5,2,4.6925338665460004e-05,2.952685548507361e-06
0.0003,0.5,3,0.0003239521363411768,3.087583149152806e-07
0.0003,0.5,4,0.0002632184579169916,2.3419591596964343e-11
0.0003,0.5,5,0.00011078545173859311,6.252467814327201e-10
0.0003,0.5,6,6.581145248674147e-05,1.2279332342601812e-09
0.0003,0.5,-1,0.0002756918959221366,1.8405530397558323e-05
0.0003,1.0,1,9.802120735002973e-05,1.066293384610617e-05
0.0003,1.0,2,0.00012420636642218597,6.53958045404579e-06
0.0003,1.0,3,5.714709755011427e-05,3.3625701156836385e-07
0.0003,1.0,4,0.0007254465811001864,6.526606235708957e-11
0.0003,1.0,5,0.00019314624728394847,1.8197780574102929e-09
0.0003,1.0,6,0.00012040559181514254,8.632478898373819e-10
0.0003,1.0,-1,5.49506161746649e-05,8.76467018429139e-06
0.0003,2.0,1,5.5043856377778866e-05,8.63061961808853e-06
0.0003,2.0,2,4.913466580092063e-05,6.83934180756296e-06
0.0003,2.0,3,4.3948297729912156e-05,6.39087179621356e-07
0.0003,2.0,4,7.310710782348906e-05,2.0680760489527605e-10
0.0003,2.0,5,0.00016453148589334887,1.2250440974137522e-09
0.0003,2.0,6,0.0001518969540938997,1.5464866921777176e-09
0.0003,2.0,-1,3.616670448991499e-05,8.972984247179738e-06
0.0003,3.0,1,9.435393576495699e-05,7.200810046015249e-06
0.0003,3.0,2,0.0001197214365902255,2.813670323575934e-05
0.0003,3.0,3,0.00015289965847387066,1.3995900332020028e-06
0.0003,3.0,4,4.9087331262853695e-05,5.812449722919499e-10
0.0003,3.0,5,0.0006325691020947488,2.73670112266311e-09
0.0003,3.0,6,6.591127680621867e-05,1.7741248192759684e-09
0.0003,3.0,-1,4.930753482312866e-05,1.3898040485571528e-05
0.0003,5.0,1,8.690114111686853e-05,6.546188160427846e-06
