learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.00010726228197199816,0.20435155555605888
0.0001,0,2,0.00010726228197199816,0.060516373720020056
0.0001,0,3,0.00010726228197199816,0.00782750899088569
0.0001,0,4,0.00010726228197199816,0.0033845259895315394
0.0001,0,5,0.00010726228197199816,0.00020163905537629034
0.0001,0,6,0.00010726228197199816,2.1965946871205233e-05
0.0001,0,-1,0.00010726228197199816,6.566148078945844e-05
0.0001,0.001,1,0.00010831418933321402,0.00010812224536493886
0.0001,0.001,2,9.971502561256784e-05,2.6911345003099996e-05
0.0001,0.001,3,0.0001101355169339513,3.1567375202712356e-06
0.0001,0.001,4,0.00010426977280530991,1.314572894983712e-06
0.0001,0.001,5,0.00011457353036803397,6.83712606530662e-07
0.0001,0.001,6,0.00013237456073511567,2.5458147767665196e-07
0.0001,0.001,-1,9.77541583324637e-05,6.59724092884062e-05
0.0001,0.003,1,0.00010810391347604309,0.00010675588328012964
0.0001,0.003,2,9.830205908656353e-05,2.3604866555615445e-05
0.0001,0.003,3,0.0001443941082470701,2.490122611220613e-06
0.0001,0.003,4,9.850107130660035e-05,7.582068732858716e-07
0.0001,0.003,5,9.446518663480674e-05,2.0138689027504597e-07
0.0001,0.003,6,0.00010759248641534214,1.2570818208601509e-07
0.0001,0.003,-1,0.00011357115522514505,6.743531321262708e-05
0.0001,0.01,1,0.0001268350887357883,0.00010074906413137796
0.0001,0.01,2,9.432375406959181e-05,1.699498551488432e-05
0.0001,0.01,3,0.00011155698348375154,2.044249804100673e-06
0.0001,0.01,4,9.3940276315152e-05,4.6421482302605455e-07
0.0001,0.01,5,9.509088602044358e-05,1.1549749379113905e-07
0.0001,0.01,6,0.00010406279341168556,5.63020251531654e-08
0.0001,0.01,-1,0.00010943366407900612,6.829529908713994e-05
0.0001,0.03,1,9.818564433317079e-05,9.207491757479147e-05
0.0001,0.03,2,0.00010499276925202139,1.4215557655461453e-05
0.0001,0.03,3,0.0001038023635828722,1.3705419874554536e-06
0.0001,0.03,4,0.00011447135136677389,4.3767573387754055e-07
0.0001,0.03,5,9.944458429345104e-05,7.608625729460528e-08
0.0001,0.03,6,9.955274708772777e-05,2.9325872508145778e-08
0.0001,0.03,-1,0.00010692368232412264,6.54732751641518e-05
0.0001,0.1,1,0.00011793289115757943,7.766417252241808e-05
0.0001,0.1,2,0.00011910053092378803,1.262583799643835e-05
0.0001,0.1,3,0.00013368077497943887,1.7613675282746044e-06
0.0001,0.1,4,0.00011476899419449182,4.168371976476237e-07
0.0001,0.1,5,0.00010734499187492474,4.498611971825994e-08
0.0001,0.1,6,0.0001212014715292753,1.9209871249259436e-08
0.0001,0.1,-1,9.775708076631417e-05,3.989686857153174e-05
0.0001,0.2,1,0.00012610327382844844,6.78117075949558e-05
0.0001,0.2,2,0.0001270511592110779,1.1374093617178005e-05
0.0001,0.2,3,9.444673571579187e-05,1.5497916194817662e-06
0.0001,0.2,4,0.00011324378021981829,4.5615345634075766e-07
0.0001,0.2,5,0.00010925483957180404,4.609363557506185e-08
0.0001,0.2,6,9.60401055181137e-05,2.0282059309817413e-08
0.0001,0.2,-1,7.504432437599462e-05,2.7521647126604876e-05
0.0001,0.3,1,9.68204869877809e-05,6.0385090137060615e-05
0.0001,0.3,2,0.00010171631811317638,9.979263381865167e-06
0.0001,0.3,3,0.00010992973216161772,1.5706854341601684e-06
0.0001,0.3,4,0.00011755900311527512,5.170493402317788e-07
0.0001,0.3,5,9.867204937563656e-05,4.463182934344445e-08
0.0001,0.3,6,0.00011965871522079397,9.455086852350192e-09
0.0001,0.3,-1,5.319156309724349e-05,1.8546906801475416e-05
0.0001,0.5,1,9.347488855837582e-05,5.074389787296241e-05
0.0001,0.5,2,0.00010626691221204965,7.239013797288862e-06
0.0001,0.5,3,0.0001252561694400356,1.5188334003823911e-06
0.0001,0.5,4,9.902927376970183e-05,4.4607446980649e-07
0.0001,0.5,5,0.00010344488794089557,5.5382022079442095e-08
0.0001,0.5,6,0.00010017200145284733,1.0371883268911475e-08
0.0001,0.5,-1,5.079431480226049e-05,1.413523693827301e-05
0.0001,1.0,1,7.826454702808405e-05,4.249181824889092e-05
0.0001,1.0,2,0.00010398325912319706,1.0248072101148864e-05
0.0001,1.0,3,0.00010379065588494996,1.3098982591941422e-06
0.0001,1.0,4,0.00010139289724975242,3.775068719846786e-07
0.0001,1.0,5,0.0001098844377338537,3.3119469278197755e-08
0.0001,1.0,6,9.827523979311081e-05,1.1879280004123416e-08
0.0001,1.0,-1,5.402648412200506e-05,1.3450964971184476e-05
0.0001,2.0,1,6.37992835663681e-05,3.6866051914330455e-05
0.0001,2.0,2,0.00010621936360166728,1.5305278793675825e-05
0.0001,2.0,3,9.80781640009809e-05,1.0155211143114684e-06
0.0001,2.0,4,0.0001085573719592503,2.562711305387211e-07
0.0001,2.0,5,0.00012859628589012573,3.888202770863103e-08
0.0001,2.0,6,9.632875469378632e-05,5.234077810056803e-09
0.0001,2.0,-1,4.813138025383523e-05,8.373966394970012e-06
0.0001,3.0,1,6.993903912189126e-05,3.401190872409643e-05
0.0001,3.0,2,9.808292622892623e-05,7.360595105865286e-06
0.0001,3.0,3,9.702234660835529e-05,9.130187841321913e-07
0.0001,3.0,4,0.00010128835606337816,2.128673672885384e-07
0.0001,3.0,5,0.00011078548493514973,3.167545781224135e-08
0.0001,3.0,6,0.00010716770577801071,5.660677801500036e-09
0.0001,3.0,-1,5.5312312269961694e-05,7.149859499122613e-06
0.0001,5.0,1,7.234229951791349e-05,3.17839319450286e-05
0.0001,5.0,2,9.969572408863314e-05,8.699038232862222e-06
0.0001,5.0,3,0.00010913708320003934,8.46625521688793e-07
0.0001,5.0,4,0.00011328648429298482,2.398955212257192e-07
0.0001,5.0,5,0.00011141460720409668,3.8055964157734934e-08
0.0001,5.0,6,9.115935790759977e-05,6.190724793908586e-09
0.0001,5.0,-1,4.81772459579588e-05,5.5055527852232444e-06
0.0001,10.0,1,6.368082017615961e-05,2.9427970048345742e-05
0.0001,10.0,2,9.811685458771535e-05,6.055703579477267e-06
0.0001,10.0,3,0.00011536863121364149,1.2108882430084122e-06
0.0001,10.0,4,9.614957457415585e-05,2.049607727983016e-07
0.0001,10.0,5,0.00010373871509727906,2.341807103789506e-08
0.0001,10.0,6,9.944309090315073e-05,5.677937592318827e-09
0.0001,10.0,-1,6.671400547020312e-05,4.956760310648178e-06
0.0001,100.0,1,6.707573095354746e-05,2.7568670475375257e-05
0.0001,100.0,2,0.00012109810882066085,6.074661428101535e-06
0.0001,100.0,3,0.00012700255342679156,6.799124712131288e-07
0.0001,100.0,4,0.00010982115941260417,9.747868112697233e-08
0.0001,100.0,5,9.453613483856316e-05,1.5325549801437077e-08
0.0001,100.0,6,0.00011144642201088573,2.3349926089877293e-09
0.0001,100.0,-1,0.0003842311034532031,5.736174938597571e-06
0.0001,0.0,,0.00010726228197199816,0.0
