learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0,1,0.00012455282512746635,214.42648601531982
0.0003,0,2,0.00012455282512746635,53.06699061393738
0.0003,0,3,0.00012455282512746635,3.043494299054146
0.0003,0,4,0.00012455282512746635,0.2901360858231783
0.0003,0,-1,0.00012455282512746635,5.380765628615336e-05
0.0003,0.001,1,0.0002432943438179791,0.3819325268268585
0.0003,0.001,2,7.492370565387318e-05,0.012809950741939247
0.0003,0.001,3,0.00011048743050423582,0.0041569622699171305
0.0003,0.001,4,0.00012378251523159634,0.0022773149321437813
0.0003,0.001,-1,0.00015430440896579967,4.821595513249122e-05
0.0003,0.003,1,0.002187119473092025,1.4910888381791665e-05
0.0003,0.003,2,5.1604994439458096e-05,0.00659211163292639
0.0003,0.003,3,0.00013252964885168694,0.002322546628420241
0.0003,0.003,4,8.405262485666753e-05,0.0012084837217116728
0.0003,0.003,-1,0.00017718763137963833,4.7876894200271636e-05
0.0003,0.01,1,0.0021886788690608228,2.844925248268737e-06
0.0003,0.01,2,9.245779403954657e-05,0.002836804764228873
0.0003,0.01,3,7.301608917487101e-05,0.0008353509692824446
0.0003,0.01,4,0.0002931656017608475,0.0011042521364288405
0.0003,0.01,-1,0.0001234898850270838,3.756670538734852e-05
0.0003,0.03,1,0.002190265709941741,9.519063439711317e-07
0.0003,0.03,2,5.441484131551988e-05,0.0015684709651395679
0.0003,0.03,3,7.69608675454947e-05,0.00044060119944333564
0.0003,0.03,4,0.0001489193153929591,0.00031116784248297336
0.0003,0.03,-1,0.000130702235537683,3.457034239318091e-05
0.0003,0.1,1,0.0021821997961524175,1.3058711828550784e-07
0.0003,0.1,2,8.085738852514623e-05,0.0008021722751436755
0.0003,0.1,3,4.355343901352171e-05,0.0001785096483217785
0.0003,0.1,4,0.00020882170326785854,0.0001985174876608653
0.0003,0.1,-1,0.00018723573418810702,3.3584622258331365e-05
0.0003,0.2,1,0.002184631392083247,1.1789890280722304e-07
0.0003,0.2,2,5.984296683436696e-05,0.00046276063039840665
0.0003,0.2,3,0.00013907025549997343,0.00014835247657174477
0.0003,0.2,4,3.847222546937701e-05,7.632080360053806e-05
0.0003,0.2,-1,0.0001838308326114202,1.5560314281515275e-05
0.0003,0.3,1,0.00218168881656311,1.5465159530769768e-07
0.0003,0.3,2,6.310158471478644e-05,0.00037719444299000315
0.0003,0.3,3,0.0002685718426391759,9.580946243659128e-05
0.0003,0.3,4,4.40588237324846e-05,4.255339365499822e-05
0.0003,0.3,-1,7.512628519634745e-05,1.9419321574787318e-05
0.0003,0.5,1,0.0021827317632414633,1.6359981169777882e-07
0.0003,0.5,2,6.507280022560735e-05,0.0003639256065071095
0.0003,0.5,3,0.00013588077501935913,8.621368533567875e-05
0.0003,0.5,4,3.989066919984907e-05,2.791909753341315e-05
0.0003,0.5,-1,0.0001311650316893065,2.2882957381398228e-05
0.0003,1.0,1,0.0021828667595400475,1.1642603797712425e-07
0.0003,1.0,2,4.124217957723886e-05,0.0002542411439208081
0.0003,1.0,3,5.366818027141562e-05,4.3081632156827254e-05
0.0003,1.0,4,0.0001491180551056459,3.2205862737555435e-05
0.0003,1.0,-1,3.564325857041695e-05,9.398635370416741e-06
0.0003,2.0,1,0.0022008135165378917,1.4706052486879173e-07
0.0003,2.0,2,8.587694856032613e-05,0.00021988287517160643
0.0003,2.0,3,0.0002983361698625231,2.72115073016721e-05
0.0003,2.0,4,6.453944160966785e-05,1.3880346813266442e-05
0.0003,2.0,-1,4.317891398386564e-05,7.827234334456534e-06
0.0003,3.0,1,0.002186107043598895,1.290235652762206e-07
0.0003,3.0,2,0.00012668420720274298,0.00019069065638177563
0.0003,3.0,3,7.980525913353631e-05,1.844582664034533e-05
0.0003,3.0,4,8.129191405714664e-05,1.3568230087912525e-05
0.0003,3.0,-1,7.64031749440619e-05,1.052899611408975e-05
0.0003,5.0,1,0.0021829830257047433,1.1113343417745725e-07
0.0003,5.0,2,0.0001255817369383294,0.00015566848469461547
0.0003,5.0,3,0.0002051541951004765,1.3544752732741472e-05
0.0003,5.0,4,0.00010545848624587961,1.53682270962463e-05
0.0003,5.0,-1,5.955968754278729e-05,6.305449383958717e-06
0.0003,10.0,1,0.002183801485443837,1.0805058209273355e-07
0.0003,10.0,2,0.00013503768673217564,0.00010717418581407401
0.0003,10.0,3,0.0001483354017182137,5.993709166318695e-06
0.0003,10.0,4,9.516741204151913e-05,6.293232388543402e-06
0.0003,10.0,-1,0.00010363414821767947,1.5727357393302555e-05
0.0003,100.0,1,0.002183418757340405,2.0586879090345178e-07
0.0003,100.0,2,0.00030017297558515565,8.622795576229692e-05
0.0003,100.0,3,0.0005434630379568262,2.610292469285014e-06
0.0003,100.0,4,0.0004320945708968793,7.388583425083084e-07
0.0003,100.0,-1,0.0005781822528660996,8.67194627751644e-06
0.0003,0.0,,0.00012455282512746635,0.0
