learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0006,0,1,0.00011791550173256837,0.28397835325449705
0.0006,0,2,0.00011791550173256837,0.02808425948023796
0.0006,0,3,0.00011791550173256837,0.0011541941712494008
0.0006,0,4,0.00011791550173256837,6.717250744259218e-05
0.0006,0,-1,0.00011791550173256837,5.6455563139934384e-05
0.0006,0.001,1,5.8598853456715005e-05,2.6816338163371256e-05
0.0006,0.001,2,9.740494755305917e-05,1.769858093414456e-08
0.0006,0.001,3,8.115261744023883e-05,2.7321760881493518e-08
0.0006,0.001,4,7.777497251026944e-05,4.039766081376239e-08
0.0006,0.001,-1,0.00015332937437051442,4.951285586685117e-05
0.0006,0.003,1,7.580559986308799e-05,2.3634216518075846e-05
0.0006,0.003,2,8.038664725518174e-05,3.7220229676115935e-09
0.0006,0.003,3,0.00010126189999937196,2.9326865172429883e-09
0.0006,0.003,4,8.405262531141489e-05,9.169698333977294e-09
0.0006,0.003,-1,7.984326441601297e-05,3.4705649028410335e-05
0.0006,0.01,1,9.294575079366041e-05,2.1207719555604854e-05
0.0006,0.01,2,7.067134589533453e-05,7.705052429418657e-09
0.0006,0.01,3,5.9404615114999615e-05,1.8375217042398972e-09
0.0006,0.01,4,7.852715623357653e-05,3.839812634520712e-09
0.0006,0.01,-1,6.807535817188182e-05,3.350618865738397e-05
0.0006,0.03,1,7.107741726031236e-05,2.1064570432827168e-05
0.0006,0.03,2,9.207458231230703e-05,7.21572321338293e-09
0.0006,0.03,3,6.350095736706862e-05,1.3496528200596103e-10
0.0006,0.03,4,0.00016775618473729992,4.65133360300074e-09
0.0006,0.03,-1,6.236640751922096e-05,3.638847240949872e-05
0.0006,0.1,1,8.623109647487581e-05,2.3191075342765544e-05
0.0006,0.1,2,8.430226841937838e-05,1.7397500176596914e-09
0.0006,0.1,3,7.693106942952e-05,1.0352608126231594e-10
0.0006,0.1,4,6.853523188965482e-05,1.1195984564796313e-09
0.0006,0.1,-1,5.281218358277329e-05,2.4625225506724746e-05
0.0006,0.2,1,7.398475918307668e-05,4.3883767148145125e-05
0.0006,0.2,2,9.377511935326766e-05,5.0654076044764906e-08
0.0006,0.2,3,0.0001507305674977033,6.631097456072724e-10
0.0006,0.2,4,6.331690235583665e-05,3.738326212823773e-09
0.0006,0.2,-1,6.866755518331047e-05,2.2435468764570032e-05
0.0006,0.3,1,7.032999576495058e-05,2.6070351964335714e-05
0.0006,0.3,2,6.919319054077278e-05,5.988292500758163e-09
0.0006,0.3,3,8.7175373437276e-05,3.6993878342606035e-09
0.0006,0.3,4,7.31764861825468e-05,7.849586497292449e-11
0.0006,0.3,-1,2.977210220933557e-05,1.936518859224634e-05
0.0006,0.5,1,0.00010703700149861106,1.8730365468400123e-05
0.0006,0.5,2,0.0001105010023820796,7.214176672709627e-09
0.0006,0.5,3,0.00013915296756294993,1.6978307735421305e-10
0.0006,0.5,4,0.00025067995602512383,6.606746738233027e-10
0.0006,0.5,-1,0.00011255577601332334,4.560209004011995e-05
0.0006,1.0,1,7.069196570341774e-05,2.9660249765584012e-05
0.0006,1.0,2,5.6008403987561906e-05,2.6111010598128814e-07
0.0006,1.0,3,7.004943654465023e-05,8.54177769314679e-10
0.0006,1.0,4,6.036933712039172e-05,6.865887329163267e-11
0.0006,1.0,-1,5.2308803560663364e-05,1.043137118017512e-05
0.0006,2.0,1,7.108416662049422e-05,1.6382882392917963e-05
0.0006,2.0,2,9.121966559177963e-05,2.7316251927089752e-08
0.0006,2.0,3,8.818969962476331e-05,6.433845370530655e-10
0.0006,2.0,4,0.00011289847554962762,2.815811793802081e-10
0.0006,2.0,-1,5.197376060550596e-05,2.368880075209745e-05
0.0006,3.0,1,6.256993958686508e-05,1.0560111661561677e-05
0.0006,3.0,2,9.246547347174783e-05,4.0291416247839607e-07
0.0006,3.0,3,6.448360744570891e-05,2.00050863652379e-08
0.0006,3.0,4,9.253380881091289e-05,5.854640223144914e-10
0.0006,3.0,-1,2.8683686593922175e-05,6.976941591574359e-06
0.0006,5.0,1,9.920607669755555e-05,1.2713065927982825e-05
0.0006,5.0,2,8.41070821024914e-05,5.374644640454562e-08
0.0006,5.0,3,5.95912415519706e-05,5.133030979431741e-11
0.0006,5.0,4,6.872582980577135e-05,8.426754120882674e-10
0.0006,5.0,-1,4.621742561994324e-05,1.3690342001382305e-05
0.0006,10.0,1,0.000126119670198932,1.3342919771730521e-05
0.0006,10.0,2,6.624068555538543e-05,7.420137448921338e-09
0.0006,10.0,3,6.102941898689096e-05,3.1008194553705515e-09
0.0006,10.0,4,8.572509591431299e-05,7.666200313449778e-10
0.0006,10.0,-1,0.00011200860660665057,1.5488704722343982e-05
0.0006,100.0,1,9.15028032295595e-05,1.6935986707267148e-05
0.0006,100.0,2,8.13571346043318e-05,7.588129569136015e-09
0.0006,100.0,3,6.396418808662929e-05,1.6242046423087242e-10
0.0006,100.0,4,7.378907696420356e-05,1.1251733464216762e-10
0.0006,100.0,-1,0.0005505351509782486,3.446332687229159e-06
0.0006,0.0,,0.00011791550173256837,0.0
