learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.00023611586061633716,0.6293033584952354
0.0001,0,2,0.00023611586061633716,0.03412875847425312
0.0001,0,3,0.00023611586061633716,0.008947082475060597
0.0001,0,4,0.00023611586061633716,0.0010675534867914394
0.0001,0,-1,0.00023611586061633716,6.538317705917507e-05
0.0001,0.001,1,0.000222009976823756,0.00010106931904374505
0.0001,0.001,2,0.0002163062472391175,2.562515703630197e-05
0.0001,0.001,3,0.00023021870310913073,3.460945734445886e-06
0.0001,0.001,4,0.00020643193693103967,7.348796771111665e-07
0.0001,0.001,-1,0.00021636730400587112,8.292191762393486e-05
0.0001,0.003,1,0.00020906410236420925,0.00010153537141377456
0.0001,0.003,2,0.0002253815036965534,2.212975823567831e-05
0.0001,0.003,3,0.000249673879011425,2.199119634838098e-06
0.0001,0.003,4,0.00024112893879646435,3.8537780255865073e-07
0.0001,0.003,-1,0.0002198510519519914,9.099369765408483e-05
0.0001,0.01,1,0.00021293578834047366,9.619016555006965e-05
0.0001,0.01,2,0.0002248333944407932,1.6788372079190594e-05
0.0001,0.01,3,0.0002477908362834569,2.397372483642357e-06
0.0001,0.01,4,0.00022075601395954436,1.7862384460443081e-07
0.0001,0.01,-1,0.0001928057156419527,7.072300735444514e-05
0.0001,0.03,1,0.0002360974133353011,8.64022881614801e-05
0.0001,0.03,2,0.0002197082719703758,1.3882550547350547e-05
0.0001,0.03,3,0.00023633219893781643,1.8742055303277994e-06
0.0001,0.03,4,0.000207902456395459,1.6882052022992866e-07
0.0001,0.03,-1,0.0001910175826651539,7.768927986262497e-05
0.0001,0.1,1,0.00021763602558166895,6.908847353770398e-05
0.0001,0.1,2,0.0002529249472900119,1.2401518574733927e-05
0.0001,0.1,3,0.0002244192771740927,1.4226029279029717e-06
0.0001,0.1,4,0.00022041013357920747,1.1608466143897544e-07
0.0001,0.1,-1,0.00012774736865139857,3.453139407838535e-05
0.0001,0.2,1,0.00019907408830022177,6.180481136652816e-05
0.0001,0.2,2,0.00020603275652320008,9.11761827637747e-06
0.0001,0.2,3,0.00021409468945421395,1.2601126044842204e-06
0.0001,0.2,4,0.00022066992846703215,1.1094047414061947e-07
0.0001,0.2,-1,0.00010818797477440967,2.7808825677766436e-05
0.0001,0.3,1,0.00020571094432852988,5.528363203666231e-05
0.0001,0.3,2,0.00023746540819047368,9.365846210585005e-06
0.0001,0.3,3,0.00023834170110603736,1.2853559745451548e-06
0.0001,0.3,4,0.00024618756901872985,1.1004493360999845e-07
0.0001,0.3,-1,8.509750250595971e-05,1.342034209983467e-05
0.0001,0.5,1,0.00019793598653450317,4.5345389253270696e-05
0.0001,0.5,2,0.00023904817362563335,1.1993845077995502e-05
0.0001,0.5,3,0.00022954536484576238,1.2532595938807845e-06
0.0001,0.5,4,0.0002182600053401984,8.923219230183577e-08
0.0001,0.5,-1,7.526061165208375e-05,1.5397885874790518e-05
0.0001,1.0,1,0.00022855759721096547,3.296814611530863e-05
0.0001,1.0,2,0.00024073805366242595,8.171060017048148e-06
0.0001,1.0,3,0.00023677314197811938,2.5616503478431696e-06
0.0001,1.0,4,0.0002216780839034982,1.36391183236384e-07
0.0001,1.0,-1,6.952126477699494e-05,1.15421518387393e-05
0.0001,2.0,1,0.00022966891140185908,2.8068048777640797e-05
0.0001,2.0,2,0.00024030743679759325,4.934275898449414e-05
0.0001,2.0,3,0.00020727560990962957,9.734585297849208e-07
0.0001,2.0,4,0.00021838704594756564,1.4669291292790376e-07
0.0001,2.0,-1,6.412017160073447e-05,7.466065952144163e-06
0.0001,3.0,1,0.0002132275659505467,2.578729220203968e-05
0.0001,3.0,2,0.0002464221820446255,9.330252453310095e-06
0.0001,3.0,3,0.00022694512153975666,1.452750147734605e-06
0.0001,3.0,4,0.0002257969756556122,1.2527361237246737e-07
0.0001,3.0,-1,8.178411292192322e-05,8.852514298496317e-06
0.0001,5.0,1,0.00024223285254265647,2.414321795640717e-05
0.0001,5.0,2,0.00026367772716184845,1.0327728205083986e-05
0.0001,5.0,3,0.0002444643428134441,3.695964394978546e-06
0.0001,5.0,4,0.00023019710624794243,1.4107189638679074e-07
0.0001,5.0,-1,6.6203290998601e-05,5.29688661288219e-06
0.0001,10.0,1,0.00023904301667698746,2.333605414150952e-05
0.0001,10.0,2,0.000287814957118826,6.484978598564339e-06
0.0001,10.0,3,0.00026214639819954755,1.610553539421744e-06
0.0001,10.0,4,0.00024268711081276706,1.2463425003161888e-07
0.0001,10.0,-1,8.026263435567671e-05,6.745175028299855e-06
0.0001,100.0,1,0.00025296558533227653,2.3331280772254104e-05
0.0001,100.0,2,0.00037939989670121577,6.70479926156986e-06
0.0001,100.0,3,0.00040743472573012696,9.031785879187737e-07
0.0001,100.0,4,0.0002687230710307631,2.2023459322895178e-07
0.0001,100.0,-1,0.0005462861358864757,4.473240293734193e-06
0.0001,0.0,,0.00023611586061633716,0.0
