learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0,1,4.74815939810469e-05,0.056626668432727456
0.0003,0,2,4.74815939810469e-05,0.035311418352648616
0.0003,0,3,4.74815939810469e-05,0.0015075673800311051
0.0003,0,4,4.74815939810469e-05,0.00015227179756038822
0.0003,0,-1,4.74815939810469e-05,2.2464022265467065e-05
0.0003,0.001,1,9.10180692699214e-05,3.736409189514234e-05
0.0003,0.001,2,0.00011336292914165824,3.434572050764473e-06
0.0003,0.001,3,9.243361671451567e-05,3.439740309252315e-08
0.0003,0.001,4,0.00010002830708799593,7.824200642936319e-08
0.0003,0.001,-1,6.536672674428701e-05,4.026735484785604e-05
0.0003,0.003,1,7.521676354826923e-05,3.3868826449179323e-05
0.0003,0.003,2,5.150293395672634e-05,1.5608836108071955e-06
0.0003,0.003,3,6.74306858172713e-05,1.2871648129297864e-08
0.0003,0.003,4,7.059901633965637e-05,2.389298781046989e-08
0.0003,0.003,-1,5.928963889800798e-05,2.821498384264487e-05
0.0003,0.01,1,7.34080676920712e-05,3.308016039227368e-05
0.0003,0.01,2,7.401784318972204e-05,3.941705486454339e-06
0.0003,0.01,3,0.00017870659462460026,1.5140483589082265e-08
0.0003,0.01,4,6.523409365399857e-05,7.905203804059457e-09
0.0003,0.01,-1,8.236468136146868e-05,3.148058232227413e-05
0.0003,0.03,1,7.096062643086043e-05,2.820208669618296e-05
0.0003,0.03,2,7.034263273908437e-05,2.505377061368108e-06
0.0003,0.03,3,7.555580532425665e-05,4.684428261958473e-10
0.0003,0.03,4,0.00013836565062774753,4.4026949551356775e-09
0.0003,0.03,-1,6.736262128015369e-05,2.8485415867862685e-05
0.0003,0.1,1,6.103449413785711e-05,1.999104290462128e-05
0.0003,0.1,2,5.781253730674507e-05,3.434504876054234e-06
0.0003,0.1,3,0.0001700410559806187,3.793355584074537e-10
0.0003,0.1,4,0.00011289348503851215,9.154474686981495e-10
0.0003,0.1,-1,4.886352201083355e-05,2.312066337140095e-05
0.0003,0.2,1,6.651734054230474e-05,1.7821348365032463e-05
0.0003,0.2,2,7.326227114390349e-05,3.1168978011919535e-06
0.0003,0.2,3,7.565865041669895e-05,2.1774765194063073e-10
0.0003,0.2,4,6.196961498972087e-05,1.0423195327680101e-09
0.0003,0.2,-1,7.518628194702615e-05,2.39932259660236e-05
0.0003,0.3,1,6.421134992251609e-05,1.4942434916065395e-05
0.0003,0.3,2,5.564301909544156e-05,4.492864022154208e-06
0.0003,0.3,3,0.0001068956942162913,1.667580229458565e-07
0.0003,0.3,4,8.7411636059187e-05,3.51518273039933e-10
0.0003,0.3,-1,4.6233411353568954e-05,1.3440352660154531e-05
0.0003,0.5,1,5.8484036571826437e-05,1.392135311562015e-05
0.0003,0.5,2,8.309066606670967e-05,5.6035230215911724e-06
0.0003,0.5,3,7.403100653391448e-05,4.993325232460766e-10
0.0003,0.5,4,7.558342099400761e-05,1.490423045397149e-10
0.0003,0.5,-1,3.6184722034704464e-05,9.841198377102955e-06
0.0003,1.0,1,7.21897963558149e-05,1.3959350781078683e-05
0.0003,1.0,2,5.278793696561479e-05,8.976579238151317e-06
0.0003,1.0,3,6.358819189244969e-05,5.896269947985866e-10
0.0003,1.0,4,5.388801400840748e-05,7.971954641555756e-10
0.0003,1.0,-1,5.260616592295264e-05,8.46880337235234e-06
0.0003,2.0,1,5.665063179094432e-05,1.4984181063937285e-05
0.0003,2.0,2,8.423629276421707e-05,2.0212539908470717e-06
0.0003,2.0,3,9.092760956264101e-05,1.3400300091781503e-08
0.0003,2.0,4,7.51972012267288e-05,7.611269600693582e-10
0.0003,2.0,-1,4.2692006445577135e-05,8.081216080313425e-06
0.0003,3.0,1,9.079088101771049e-05,1.3894720950702322e-05
0.0003,3.0,2,4.848489436426462e-05,2.829480209243229e-06
0.0003,3.0,3,5.569911388647597e-05,2.3383589509151648e-08
0.0003,3.0,4,0.00010718220187300176,5.128733887235781e-10
0.0003,3.0,-1,3.8076526323038706e-05,6.840580553557629e-06
0.0003,5.0,1,8.426385875281994e-05,1.535550092057747e-05
0.0003,5.0,2,5.997347773245565e-05,3.4551168113239328e-06
0.0003,5.0,3,0.00010436463139740226,4.5819183114303996e-08
0.0003,5.0,4,6.855472554434527e-05,5.562697021760377e-10
0.0003,5.0,-1,4.5100799638930766e-05,7.006237296991458e-06
0.0003,10.0,1,0.00010450313038745662,1.3831307853706676e-05
0.0003,10.0,2,7.271108825079864e-05,4.4440804174428195e-06
0.0003,10.0,3,6.277830038925458e-05,5.294601335137372e-08
0.0003,10.0,4,7.268168928931118e-05,1.1380935534266445e-09
0.0003,10.0,-1,6.710063826176338e-05,6.29980683797271e-06
0.0003,100.0,1,9.889389411910088e-05,2.0345868506410625e-05
0.0003,100.0,2,6.416856228952383e-05,2.7263053823389782e-06
0.0003,100.0,3,8.084548210263165e-05,2.0265021938303818e-08
0.0003,100.0,4,8.618570427643135e-05,4.530468611374516e-09
0.0003,100.0,-1,0.0007240985323733184,3.1924485029977134e-06
0.0003,0.0,,4.74815939810469e-05,0.0
