learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0006,0,1,5.433622845885111e-05,0.09211103059351444
0.0006,0,2,5.433622845885111e-05,0.03142580797430128
0.0006,0,3,5.433622845885111e-05,0.0029914775514043868
0.0006,0,4,5.433622845885111e-05,0.0019448083839961328
0.0006,0,5,5.433622845885111e-05,2.2164732342844218e-05
0.0006,0,6,5.433622845885111e-05,4.5830008730263216e-05
0.0006,0,-1,5.433622845885111e-05,2.891153772566213e-05
0.0006,0.001,1,5.7199475691049884e-05,4.343509644400001e-06
0.0006,0.001,2,6.348974181946687e-05,1.3823236888477197e-08
0.0006,0.001,3,5.3143820821333065e-05,1.6481120734823662e-07
0.0006,0.001,4,7.46562158155939e-05,1.8341652235215333e-08
0.0006,0.001,5,6.03207832341468e-05,3.14194172623683e-08
0.0006,0.001,6,5.904123008804163e-05,3.6320310092818886e-08
0.0006,0.001,-1,6.023447673442206e-05,3.0216727175513824e-05
0.0006,0.003,1,5.690903958566196e-05,3.85927340573744e-06
0.0006,0.003,2,4.782346880460864e-05,1.8058016024724566e-06
0.0006,0.003,3,6.385438166489621e-05,2.162415105484705e-09
0.0006,0.003,4,7.175855876084825e-05,7.734202778220123e-09
0.0006,0.003,5,4.8033786129053624e-05,1.0116422727302066e-08
0.0006,0.003,6,5.71804038713708e-05,2.047554059636525e-08
0.0006,0.003,-1,6.084452533627882e-05,3.792869621221939e-05
0.0006,0.01,1,6.461884356667724e-05,1.0824477385540376e-05
0.0006,0.01,2,5.237230897137124e-05,3.5121905384016827e-07
0.0006,0.01,3,6.0055369544897985e-05,1.1104191247057749e-09
0.0006,0.01,4,0.00013105454570450092,2.681114809333085e-09
0.0006,0.01,5,6.084401681505369e-05,5.248286790403289e-09
0.0006,0.01,6,5.916040760212127e-05,4.292374337910854e-09
0.0006,0.01,-1,4.970538918769307e-05,3.36077465661333e-05
0.0006,0.03,1,6.469424204169627e-05,4.392800732944124e-06
0.0006,0.03,2,5.948320568904819e-05,1.4470422300405517e-06
0.0006,0.03,3,5.447209389330965e-05,3.3261352339053474e-08
0.0006,0.03,4,5.94355397538493e-05,5.082289304030388e-10
0.0006,0.03,5,6.656255436610081e-05,1.2899070388205924e-09
0.0006,0.03,6,7.880040709551395e-05,2.2734674576946334e-09
0.0006,0.03,-1,0.00015745117548249254,4.589850134095741e-05
0.0006,0.1,1,7.966517512159044e-05,5.124371909914771e-06
0.0006,0.1,2,8.17199644984612e-05,4.5102332979496396e-08
0.0006,0.1,3,6.213782933173206e-05,2.730215398379088e-10
0.0006,0.1,4,8.356048908808589e-05,5.2887676009472084e-11
0.0006,0.1,5,5.9693731259358174e-05,2.8414415950890094e-10
0.0006,0.1,6,7.611848320721037e-05,6.233737918220905e-10
0.0006,0.1,-1,3.852737467013867e-05,1.933050070590525e-05
0.0006,0.2,1,5.675666346860453e-05,6.174916052259505e-06
0.0006,0.2,2,7.332610118737648e-05,4.0186221283988743e-07
0.0006,0.2,3,5.972915607799223e-05,3.015505589676337e-08
0.0006,0.2,4,5.579629663543528e-05,3.189161272305202e-11
0.0006,0.2,5,0.00017376371374666633,2.357918941695014e-09
0.0006,0.2,6,5.868770071515428e-05,4.043926634528239e-10
0.0006,0.2,-1,9.743125372096983e-05,4.099754370656683e-05
0.0006,0.3,1,6.141249036772933e-05,7.964810606608808e-06
0.0006,0.3,2,6.33314011793118e-05,5.669226155191609e-08
0.0006,0.3,3,6.165196157326136e-05,5.8176101609686e-10
0.0006,0.3,4,5.659401722368784e-05,5.2081892726492385e-11
0.0006,0.3,5,4.971600344561011e-05,1.8382383077742218e-10
0.0006,0.3,6,5.009485886375842e-05,5.49872631802617e-10
0.0006,0.3,-1,0.0001001697901301668,5.334394646183682e-05
0.0006,0.5,1,9.83640042022671e-05,5.533585152761589e-06
0.0006,0.5,2,6.876243861597686e-05,4.9047156336357034e-08
0.0006,0.5,3,6.373458222697082e-05,1.6720044815343726e-07
0.0006,0.5,4,6.329678700467412e-05,1.2290060776801864e-10
0.0006,0.5,5,5.844325477255552e-05,5.7463271554286655e-11
0.0006,0.5,6,6.214866198206437e-05,6.192619151842993e-10
0.0006,0.5,-1,2.8095166982211595e-05,1.0991883083733e-05
0.0006,1.0,1,5.983341111459595e-05,1.1278013289484079e-05
0.0006,1.0,2,0.00035913955071009696,6.414453785907881e-07
0.0006,1.0,3,5.993099307488592e-05,2.0536999212339424e-08
0.0006,1.0,4,6.931416896804876e-05,6.080885266352733e-11
0.0006,1.0,5,5.5177727233512996e-05,7.263605858721077e-12
0.0006,1.0,6,5.1521974228307954e-05,3.4724497409432953e-10
0.0006,1.0,-1,4.491704299880439e-05,1.9034526644645666e-05
0.0006,2.0,1,6.181200606647508e-05,5.816751993847902e-06
0.0006,2.0,2,5.4071295267021924e-05,2.0592417726561507e-07
0.0006,2.0,3,0.00010608599927763862,3.757487809785687e-08
0.0006,2.0,4,5.6730923802206235e-05,8.766053785635997e-10
0.0006,2.0,5,5.940914059010538e-05,4.393422496466737e-11
0.0006,2.0,6,5.0799649557120574e-05,2.7168759234551254e-10
0.0006,2.0,-1,4.091042842446768e-05,2.3449844164247224e-05
0.0006,3.0,1,7.433189796302031e-05,5.1908364468999935e-06
0.0006,3.0,2,6.609491231301945e-05,2.958380385109649e-07
0.0006,3.0,3,6.652725267031201e-05,1.7610003733015134e-08
0.0006,3.0,4,5.542660647961384e-05,1.2754995367195154e-10
0.0006,3.0,5,5.2304495739008416e-05,3.5458826792757886e-11
0.0006,3.0,6,5.227637359439541e-05,9.690443239507296e-11
0.0006,3.0,-1,3.689292384478904e-05,1.218554155890672e-05
0.0006,5.0,1,6.641587640388025e-05,9.935705691077601e-06
0.0006,5.0,2,4.9328731307696216e-05,7.728694129127689e-07
0.0006,5.0,3,6.124865114998101e-05,2.2113357700526137e-08
0.0006,5.0,4,6.0882801903971995e-05,6.172297326023646e-10
0.0006,5.0,5,0.00010590308534119686,1.1154770206481257e-10
0.0006,5.0,6,9.20943780329253e-05,1.483930441633502e-10
0.0006,5.0,-1,5.9406183936516754e-05,2.19100963185781e-05
0.0006,10.0,1,6.234547996086803e-05,6.486996852572702e-06
0.0006,10.0,2,5.512952751018929e-05,2.110421775114446e-07
0.0006,10.0,3,6.292311832112318e-05,2.8422704856367886e-08
0.0006,10.0,4,0.00011814347180916229,8.829054320980134e-09
0.0006,10.0,5,6.561401494309393e-05,2.3889864565751484e-10
0.0006,10.0,6,5.889003494985445e-05,2.3124025632682843e-10
0.0006,10.0,-1,5.903074645630113e-05,9.007850652054117e-06
0.0006,100.0,1,9.063618063009926e-05,6.614621753442407e-06
0.0006,100.0,2,4.38927139612133e-05,4.2245646447724994e-07
0.0006,100.0,3,4.989098988517071e-05,3.5020154762199773e-09
0.0006,100.0,4,5.0671770452481724e-05,1.7566297548510246e-09
0.0006,100.0,5,5.3200947547793476e-05,2.402329554902771e-10
0.0006,100.0,6,7.160504674175172e-05,4.897343320806047e-10
0.0006,100.0,-1,0.0005060025014245184,5.6091211974099164e-06
0.0006,0.0,,5.433622845885111e-05,0.0
