learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0006,0,1,3.802262466479078e-05,0.2318562176078558
0.0006,0,2,3.802262466479078e-05,0.013792973128147423
0.0006,0,3,3.802262466479078e-05,0.006940784602193162
0.0006,0,4,3.802262466479078e-05,0.0013378610456129536
0.0006,0,5,3.802262466479078e-05,9.560761418470065e-05
0.0006,0,6,3.802262466479078e-05,2.329936819478462e-05
0.0006,0,-1,3.802262466479078e-05,1.757075978048306e-05
0.0006,0.001,1,4.907034639245467e-05,1.5042783275021065e-05
0.0006,0.001,2,3.382394777418085e-05,4.377641520392217e-07
0.0006,0.001,3,3.3305813531114836e-05,1.8456053407778228e-08
0.0006,0.001,4,4.6208141384340706e-05,2.2109945041481893e-08
0.0006,0.001,5,5.845801115356153e-05,2.405740751054708e-08
0.0006,0.001,6,4.350336456582227e-05,2.9200929896333605e-08
0.0006,0.001,-1,4.522145479768369e-05,2.069721557518278e-05
0.0006,0.003,1,8.339293196968356e-05,1.65719441724832e-05
0.0006,0.003,2,4.380221974997767e-05,2.60276201979881e-09
0.0006,0.003,3,5.808354745795441e-05,8.31739924156416e-09
0.0006,0.003,4,3.4445644359948346e-05,3.0555691466621626e-09
0.0006,0.003,5,5.237856214534986e-05,2.045662339522636e-08
0.0006,0.003,6,4.19755754705875e-05,1.203317528952752e-08
0.0006,0.003,-1,0.0001058862148966,5.923185679534981e-05
0.0006,0.01,1,4.6694839625160967e-05,1.5216095675896213e-05
0.0006,0.01,2,4.650420009966183e-05,2.6868302804849975e-08
0.0006,0.01,3,3.4319529618187516e-05,3.3846633690215455e-09
0.0006,0.01,4,6.259369854433317e-05,1.1946634376203136e-09
0.0006,0.01,5,4.61201834127678e-05,1.6674262318105981e-09
0.0006,0.01,6,0.00010408270213702053,4.950582402352133e-09
0.0006,0.01,-1,4.5413959583129326e-05,2.5589890469746024e-05
0.0006,0.03,1,3.958741990572889e-05,1.614698425100869e-05
0.0006,0.03,2,6.579740932011191e-05,1.2858232096846223e-06
0.0006,0.03,3,4.389151706618577e-05,4.787127863710959e-11
0.0006,0.03,4,3.802976561928517e-05,7.781477552159383e-10
0.0006,0.03,5,4.4879418737764354e-05,3.039606039090259e-09
0.0006,0.03,6,6.231537270195986e-05,1.1461246691296667e-09
0.0006,0.03,-1,3.902341381945007e-05,1.885303167625807e-05
0.0006,0.1,1,5.1369259267630696e-05,1.5952538774399727e-05
0.0006,0.1,2,0.00012061105849170417,2.9985700500390067e-07
0.0006,0.1,3,0.00012040814908687025,1.555011492834768e-10
0.0006,0.1,4,6.326993957372906e-05,2.233861503978321e-10
0.0006,0.1,5,0.0001390333166000346,3.902427284097065e-09
0.0006,0.1,6,4.634493461708189e-05,4.481507135875584e-10
0.0006,0.1,-1,0.00010545833356445655,3.5633836489523674e-05
0.0006,0.2,1,4.006299820957793e-05,1.1989612630713964e-05
0.0006,0.2,2,3.760984407108481e-05,6.976223154708805e-09
0.0006,0.2,3,5.347190045768002e-05,7.125807305330412e-10
0.0006,0.2,4,6.767166405552416e-05,1.496993517645026e-11
0.0006,0.2,5,3.9996167856770626e-05,2.3118162158913824e-10
0.0006,0.2,6,4.5704158083026414e-05,5.457222642529791e-10
0.0006,0.2,-1,2.9138722084098845e-05,1.598649220113657e-05
0.0006,0.3,1,6.240580250960193e-05,1.3012241822707438e-05
0.0006,0.3,2,3.054680405512045e-05,1.1377110853416639e-07
0.0006,0.3,3,4.414304288502535e-05,2.7162241097826445e-11
0.0006,0.3,4,6.421163038794475e-05,5.793011760191918e-11
0.0006,0.3,5,7.14173936557927e-05,3.227941788863653e-09
0.0006,0.3,6,4.88642668869943e-05,7.632269816149062e-10
0.0006,0.3,-1,3.149004942315514e-05,1.5292312404824315e-05
0.0006,0.5,1,7.899961929069832e-05,6.6278436463562684e-06
0.0006,0.5,2,7.192268617473019e-05,1.971546312873329e-07
0.0006,0.5,3,6.205261115610483e-05,8.237648464835129e-12
0.0006,0.5,4,5.629985560062778e-05,1.0594683377135317e-10
0.0006,0.5,5,0.00012978432459931355,1.1777221531339421e-08
0.0006,0.5,6,5.1234833961189e-05,7.607551741339869e-10
0.0006,0.5,-1,1.9287222812636173e-05,9.162621495306666e-06
0.0006,1.0,1,5.749912634200882e-05,1.1093497619185655e-05
