learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0,1,5.455925554542773e-05,111.99727392196655
0.0003,0,2,5.455925554542773e-05,25.124708890914917
0.0003,0,3,5.455925554542773e-05,3.537800967693329
0.0003,0,4,5.455925554542773e-05,0.46714015677571297
0.0003,0,5,5.455925554542773e-05,0.04391624918207526
0.0003,0,6,5.455925554542773e-05,0.010702787025365978
0.0003,0,-1,5.455925554542773e-05,4.365504685210908e-05
0.0003,0.001,1,0.0026430283814988798,0.002491037732397672
0.0003,0.001,2,7.766391581753851e-05,0.022304700454697013
0.0003,0.001,3,4.393251714418511e-05,0.007433951075654477
0.0003,0.001,4,5.9576533203653526e-05,0.0032608864275971428
0.0003,0.001,5,7.23785686886913e-05,0.0015746420467621647
0.0003,0.001,6,6.972879714339797e-05,0.0007794693883624859
0.0003,0.001,-1,4.663366610202502e-05,2.876175130950287e-05
0.0003,0.003,1,0.0026320020642742747,1.5440180504810996e-05
0.0003,0.003,2,4.945713277493269e-05,0.0073209442489314824
0.0003,0.003,3,4.395090775233257e-05,0.003252489841543138
0.0003,0.003,4,5.616686036091778e-05,0.0017828564159572124
0.0003,0.003,5,7.22152644812013e-05,0.0005858374352101237
0.0003,0.003,6,6.168404649997683e-05,0.0006867957472422859
0.0003,0.003,-1,5.841342323265053e-05,2.4332296916895757e-05
0.0003,0.01,1,0.0026408634530525887,3.1633812049847165e-06
0.0003,0.01,2,4.9888982289303385e-05,0.00355750709422864
0.0003,0.01,3,7.030431146404226e-05,0.001840307581005618
0.0003,0.01,4,5.878216541077563e-05,0.000594840812482289
0.0003,0.01,5,5.0349557000117784e-05,0.00023959651935001602
0.0003,0.01,6,6.366098432408762e-05,0.0002156043942704855
0.0003,0.01,-1,0.0001266879311287994,4.362913892919096e-05
0.0003,0.03,1,0.002643957335749292,6.800755556923832e-06
0.0003,0.03,2,4.747987233599815e-05,0.0013951787987025455
0.0003,0.03,3,3.271877932320422e-05,0.00045957922338857315
0.0003,0.03,4,4.8469307387222216e-05,0.000262657320490689
0.0003,0.03,5,5.136954507634073e-05,0.00013519989488486317
0.0003,0.03,6,7.156982474043616e-05,0.00020255960498616332
0.0003,0.03,-1,6.228305005606671e-05,2.3053995050759113e-05
0.0003,0.1,1,0.002632675894346903,9.471222009449498e-07
0.0003,0.1,2,0.00018735697608462942,0.001399499538820237
0.0003,0.1,3,6.537489480251679e-05,0.00021191905761952512
0.0003,0.1,4,3.21663002864625e-05,6.722125499436515e-05
0.0003,0.1,5,2.8248844898826064e-05,4.651327856208809e-05
0.0003,0.1,6,4.288418602982347e-05,8.778756796345988e-05
0.0003,0.1,-1,3.735716308028714e-05,1.9122765394286034e-05
0.0003,0.2,1,0.0026365306348452577,9.89809861080826e-07
0.0003,0.2,2,4.3481403736223e-05,0.0005254634452285245
0.0003,0.2,3,4.980870352255806e-05,0.00010622017089190194
0.0003,0.2,4,3.5631174341688165e-05,5.286680720928416e-05
0.0003,0.2,5,6.242203596684703e-05,4.5844976739317644e-05
0.0003,0.2,6,5.1211380423410446e-05,5.323496634446201e-05
0.0003,0.2,-1,4.9859703608490236e-05,2.3754161361466686e-05
0.0003,0.3,1,0.002639221182107576,1.0031864011508795e-06
0.0003,0.3,2,4.7908118972372904e-05,0.00031015694912639447
0.0003,0.3,3,4.717484273442096e-05,0.00010590524925646605
0.0003,0.3,4,6.731345649768627e-05,5.876557042938657e-05
0.0003,0.3,5,2.75517623720134e-05,3.868147507546382e-05
0.0003,0.3,6,7.015772268914588e-05,7.733913002994086e-05
0.0003,0.3,-1,4.1447790920301486e-05,1.3708547854207609e-05
0.0003,0.5,1,0.0026359005096310284,1.0388893232349261e-06
0.0003,0.5,2,7.844012679925072e-05,0.00033087611154769547
0.0003,0.5,3,3.747039681911701e-05,6.509018453471072e-05
0.0003,0.5,4,4.300288020431253e-05,4.2901414417428896e-05
0.0003,0.5,5,3.4804362314844184e-05,1.602251117560627e-05
0.0003,0.5,6,9.358774514112156e-05,5.867333709375089e-05
0.0003,0.5,-1,2.4407062539921753e-05,8.725220105532117e-06
0.0003,1.0,1,0.0026359113544458523,1.033094180813432e-06
0.0003,1.0,2,7.641334832442226e-05,0.0001409326587236137
0.0003,1.0,3,6.520155261569016e-05,4.264023164068931e-05
0.0003,1.0,4,2.748576622479959e-05,9.461327010740206e-06
0.0003,1.0,5,3.546613658045317e-05,1.404282983230587e-05
0.0003,1.0,6,2.071410732185086e-05,1.2359233195979868e-05
0.0003,1.0,-1,2.409896001154266e-05,7.924013900151294e-06
0.0003,2.0,1,0.002629227356010233,1.0321515421934935e-06
0.0003,2.0,2,8.247676066730492e-05,9.815120711209602e-05
0.0003,2.0,3,5.916804389016761e-05,3.857256137962395e-05
0.0003,2.0,4,0.00010229396775685018,1.1755910605870667e-05
0.0003,2.0,5,3.967292383322274e-05,6.019632252218798e-06
0.0003,2.0,6,5.062588593318651e-05,1.137061722999988e-05
0.0003,2.0,-1,2.8926146455887647e-05,9.416208200718756e-06
0.0003,3.0,1,0.002640646562213078,1.0306303446019904e-06
0.0003,3.0,2,0.00012563498876261292,7.224284900075872e-05
0.0003,3.0,3,3.740279271369218e-05,2.1565357997133106e-05
0.0003,3.0,4,4.738802101655892e-05,1.0217964074854535e-05
0.0003,3.0,5,3.402867349677763e-05,4.0244124832611305e-06
0.0003,3.0,6,3.9045593211994856e-05,8.373735397526616e-06
0.0003,3.0,-1,3.089036317760474e-05,1.101792206270602e-05
0.0003,5.0,1,0.0026502278160478454,1.0500943998792422e-06
0.0003,5.0,2,9.694179561847704e-05,5.560735849030607e-05
0.0003,5.0,3,4.4960233537949534e-05,1.3467970404690277e-05
0.0003,5.0,4,3.080634849084163e-05,3.0699555537694323e-06
0.0003,5.0,5,5.192839421397366e-05,3.040327150927169e-06
0.0003,5.0,6,4.277668006125168e-05,7.614410492351453e-06
0.0003,5.0,-1,4.75295649380314e-05,1.0506759267059351e-05
0.0003,10.0,1,0.0026333484220231185,1.0306797726504502e-06
0.0003,10.0,2,0.00016638927741041698,3.824301620625192e-05
0.0003,10.0,3,6.294536763107317e-05,1.0533865008710563e-05
0.0003,10.0,4,3.349548154574222e-05,1.9055681050872408e-06
0.0003,10.0,5,9.772768362381612e-05,3.434545956082502e-06
0.0003,10.0,6,5.075576598301268e-05,3.880417327906116e-06
0.0003,10.0,-1,0.00020625766660486988,1.3196221907207928e-05
0.0003,100.0,1,0.002634427064549527,1.031752592729751e-06
0.0003,100.0,2,0.002265929950226564,1.948096848991554e-05
0.0003,100.0,3,0.00015116402937565,3.958540915505182e-06
0.0003,100.0,4,9.048122615240572e-05,5.55911856103819e-07
0.0003,100.0,5,0.0001538864910344273,3.371467292012653e-07
0.0003,100.0,6,0.0001884538542071823,2.7519429828259945e-06
0.0003,100.0,-1,0.000620039000750694,5.931972093531357e-06
0.0003,0.0,,5.455925554542773e-05,0.0
