learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00012018046936645987,0.00018011248903349042
0.0001,1.0,1.0,2,0.00011342892094035051,3.997009036993404e-05
0.0001,1.0,1.0,3,0.00022094424821261782,8.216775279379362e-05
0.0001,1.0,1.0,4,7.215796586024226e-05,2.152093748009065e-05
0.0001,1.0,1.0,5,5.278156049826066e-05,1.3241283923548508e-05
0.0001,1.0,1.0,6,4.291001573619724e-05,9.68098916231952e-06
0.0001,1.0,1.0,-1,3.8206266140150547e-05,9.034015604925116e-06
0.0001,1.0,1.0,,0.00014619254091030598,0.0
