learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,5.49326639429637e-05,0.0003135650622425601
0.0001,1.0,1.0,2,0.00010134969488717616,3.868191970468615e-05
0.0001,1.0,1.0,3,0.00012649748668991379,5.4365620599128306e-05
0.0001,1.0,1.0,4,6.86999362642382e-05,2.2680576023503818e-05
0.0001,1.0,1.0,5,4.2518272039160365e-05,1.5339853121076885e-05
0.0001,1.0,1.0,6,3.64978882316791e-05,1.303783518835644e-05
0.0001,1.0,1.0,-1,3.9842269416112686e-05,1.3735174171358722e-05
0.0001,1.0,1.0,,6.222348804385547e-05,0.0
