learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00014723163235430548,0.00019334353237354662
0.0001,1.0,1.0,2,0.00010545293685026991,5.370795406633988e-05
0.0001,1.0,1.0,3,9.605892716990638e-05,4.8345419145334745e-05
0.0001,1.0,1.0,4,6.614088488277048e-05,1.3101943437732189e-05
0.0001,1.0,1.0,5,5.0645958708628314e-05,1.8239969534761258e-05
0.0001,1.0,1.0,6,4.192536027858296e-05,1.7036911785339726e-05
0.0001,1.0,1.0,-1,3.9148873611338786e-05,1.1706061975758075e-05
0.0001,1.0,1.0,,8.49888942866528e-05,0.0
