learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00012550792462207028,0.00013985138502903283
0.0001,1.0,1.0,2,0.00016771112495916896,7.063082284730626e-05
0.0001,1.0,1.0,3,0.00012223256112520176,2.9087628092838713e-05
0.0001,1.0,1.0,4,7.028691561572487e-05,1.6046845161099554e-05
0.0001,1.0,1.0,-1,7.438484840349702e-05,1.4366878957616791e-05
0.0001,1.0,1.0,,0.00025999366926043876,0.0
