learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00017464079041928926,0.00012378989913486294
0.0001,1.0,1.0,2,0.00029681782416446367,9.36054657358909e-05
0.0001,1.0,1.0,3,0.0002046412064373726,4.1727251755219186e-05
0.0001,1.0,1.0,4,6.172777796109585e-05,1.1517538546002015e-05
0.0001,1.0,1.0,-1,7.41945642630526e-05,1.1446943773307794e-05
0.0001,1.0,1.0,,0.0001989216689253226,0.0
