learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.0002652296350333927,0.0001953901437445893
0.0001,1.0,1.0,2,0.00031908603205010877,7.915076594144921e-05
0.0001,1.0,1.0,3,0.0004575674474835978,4.551822030407493e-05
0.0001,1.0,1.0,4,0.00010858650807676895,1.2301020973382037e-05
0.0001,1.0,1.0,-1,0.00011265776947766426,1.6314433594288857e-05
0.0001,1.0,1.0,,0.0003083398571561702,0.0
