learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,6.741934396359284e-05,0.00014001693307363894
0.0001,1.0,1.0,2,0.00010023198046837933,4.1047609897759685e-05
0.0001,1.0,1.0,3,0.00011813639366664574,6.137559188346131e-05
0.0001,1.0,1.0,4,0.00010725335914685274,2.9988220177301628e-05
0.0001,1.0,1.0,5,4.376731942556944e-05,1.1995325522207168e-05
0.0001,1.0,1.0,6,4.6896905701032665e-05,1.2064453258631147e-05
0.0001,1.0,1.0,-1,4.209018970868783e-05,1.2940496695534875e-05
0.0001,1.0,1.0,,6.50952516707548e-05,0.0
