learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,7.59105456609177e-05,0.00012649627615246573
0.0001,1.0,1.0,2,5.0776784803474584e-05,6.145393695078383e-05
0.0001,1.0,1.0,3,6.135647947758116e-05,4.283395151105651e-05
0.0001,1.0,1.0,4,6.0256693132032524e-05,1.3885701378058002e-05
0.0001,1.0,1.0,5,2.759456083367695e-05,6.645849744302268e-06
0.0001,1.0,1.0,6,3.243008927711344e-05,5.317955476868974e-06
0.0001,1.0,1.0,-1,2.03353522465477e-05,5.446815222853729e-06
0.0001,1.0,1.0,,4.9101220838565496e-05,0.0
