learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00011650379656202858,0.00022029389765521046
0.0001,1.0,1.0,2,0.00018071737849822966,2.7247214688941312e-05
0.0001,1.0,1.0,3,0.00038388963548641186,5.09372171677569e-05
0.0001,1.0,1.0,4,0.00011851890872094373,2.072212132020468e-05
0.0001,1.0,1.0,5,5.939312472946767e-05,1.5405800596113295e-05
0.0001,1.0,1.0,6,5.2556751256815915e-05,1.23013100363778e-05
0.0001,1.0,1.0,-1,8.429364504536352e-05,2.6657871373458875e-05
0.0001,1.0,1.0,,0.00011949296344937466,0.0
