learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00020386781807246734,0.00014037581331649562
0.0001,1.0,1.0,2,0.0003581615037546726,5.8459462934479234e-05
0.0001,1.0,1.0,3,0.00022495294138025201,3.517554739573825e-05
0.0001,1.0,1.0,4,8.214491481339792e-05,1.1461993977945895e-05
0.0001,1.0,1.0,-1,9.292545041716949e-05,1.1384611994458282e-05
0.0001,1.0,1.0,,0.00030440005480159016,0.0
