learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,7.056403501337627e-05,0.00014086955206948915
0.0001,1.0,1.0,2,0.00012398660987855692,5.3805459970135416e-05
0.0001,1.0,1.0,3,0.00013131177934155858,7.835149938273389e-05
0.0001,1.0,1.0,4,6.623789545301406e-05,1.6508120211256028e-05
0.0001,1.0,1.0,5,3.7843613881705096e-05,9.503068113758673e-06
0.0001,1.0,1.0,6,3.270878653438558e-05,9.267374963428665e-06
0.0001,1.0,1.0,-1,3.764812117879046e-05,7.970586551664383e-06
0.0001,1.0,1.0,,5.950867750925681e-05,0.0
