learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00011052832337554719,0.00014811528444624855
0.0001,1.0,1.0,2,9.870441567727539e-05,5.096996505926654e-05
0.0001,1.0,1.0,3,0.0002138320369340363,8.996579788345116e-05
0.0001,1.0,1.0,4,7.870506624385598e-05,2.4891638048529785e-05
0.0001,1.0,1.0,5,6.61181184113957e-05,1.1603110465330246e-05
0.0001,1.0,1.0,6,4.389200603327481e-05,1.1700025211780485e-05
0.0001,1.0,1.0,-1,3.932140589313349e-05,5.728246769365342e-06
0.0001,1.0,1.0,,0.00010416649138278444,0.0
