learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00012658856348934933,0.00013940430972070317
0.0001,1.0,1.0,2,0.00015931311736494536,5.317906391155702e-05
0.0001,1.0,1.0,3,0.0003884310601733887,8.393322195843211e-05
0.0001,1.0,1.0,4,0.00014141680139800883,2.233676764262782e-05
0.0001,1.0,1.0,5,5.1702108066820074e-05,1.1062054468879978e-05
0.0001,1.0,1.0,6,7.747724703222048e-05,1.037591547969896e-05
0.0001,1.0,1.0,-1,4.65191061493897e-05,1.154294396599198e-05
0.0001,1.0,1.0,,0.0001185862805641591,0.0
