learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.0002589300398767591,0.00019557191262720153
0.0001,1.0,1.0,2,0.0003943171062701367,3.8431245343417686e-05
0.0001,1.0,1.0,3,0.0003723454397004389,5.978588694688369e-05
0.0001,1.0,1.0,4,9.923740071826614e-05,2.9393737804639386e-05
0.0001,1.0,1.0,5,6.120381658547558e-05,1.1858823455668244e-05
0.0001,1.0,1.0,6,4.6512026926848193e-05,9.109223810810363e-06
0.0001,1.0,1.0,-1,3.965593668908696e-05,6.666270245148098e-06
0.0001,1.0,1.0,,0.00034452903912551847,0.0
