learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,6.998769140409422e-05,0.0001782488407116034
0.0001,1.0,1.0,2,8.62494916873402e-05,3.13233502993171e-05
0.0001,1.0,1.0,3,0.00014696056791763112,4.687730540808843e-05
0.0001,1.0,1.0,4,9.396326879596018e-05,2.419412484755412e-05
0.0001,1.0,1.0,5,5.938640163094533e-05,1.6027677190777467e-05
0.0001,1.0,1.0,6,5.83774062761222e-05,1.403308947089954e-05
0.0001,1.0,1.0,-1,4.9862697551361634e-05,5.327445066427572e-06
0.0001,1.0,1.0,,6.693486420772388e-05,0.0
