learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00011793881230914849,0.00016640207377349725
0.0001,1.0,1.0,2,0.00010537424327594636,5.803915723845421e-05
0.0001,1.0,1.0,3,0.00012802001333511726,6.36166657841386e-05
0.0001,1.0,1.0,4,0.0001168091912404634,2.253510274385917e-05
0.0001,1.0,1.0,5,7.253939998008718e-05,1.019391071110931e-05
0.0001,1.0,1.0,6,5.737205015066138e-05,1.1981480525946608e-05
0.0001,1.0,1.0,-1,5.324981498233683e-05,8.480907496277723e-06
0.0001,1.0,1.0,,7.281322086782893e-05,0.0
