learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00010494357388779463,0.00015245057329593692
0.0001,1.0,1.0,2,0.00011059464941354236,5.876695377082797e-05
0.0001,1.0,1.0,3,0.00020509603245955077,5.630946145629423e-05
