learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00012384787362407224,0.0001098999773603282
0.0001,1.0,1.0,2,0.0002449874702961097,5.440877919227205e-05
0.0001,1.0,1.0,3,0.00014306889693216363,2.855084494512994e-05
0.0001,1.0,1.0,4,5.932152970444804e-05,1.386954895110648e-05
0.0001,1.0,1.0,-1,5.1206407079007477e-05,1.1604036842527421e-05
0.0001,1.0,1.0,,0.00012018085999443429,0.0
