learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.0004459428464542725,0.00011570989136089338
0.0001,1.0,1.0,2,0.0005203765863370791,5.951289608674415e-05
0.0001,1.0,1.0,3,0.0002686792040549335,5.120401675640096e-05
0.0001,1.0,1.0,4,8.965817607986537e-05,1.78550455984805e-05
0.0001,1.0,1.0,-1,8.03078216904396e-05,1.4111316431808518e-05
0.0001,1.0,1.0,,0.0003901847253473534,0.0
