learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,9.429635241531287e-05,0.00021197944897721754
0.0001,1.0,1.0,2,0.00011528661457305134,4.590732760334504e-05
0.0001,1.0,1.0,3,0.0001229973452154809,4.409920768466691e-05
0.0001,1.0,1.0,4,7.529020990659774e-05,1.7195102714140376e-05
0.0001,1.0,1.0,5,3.9737442705245485e-05,1.0818821195357486e-05
0.0001,1.0,1.0,6,4.7724518651648395e-05,1.595999083292554e-05
0.0001,1.0,1.0,-1,4.386904612374565e-05,1.1540569083479113e-05
0.0001,1.0,1.0,,9.907547553211771e-05,0.0
