learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00022994385471974965,9.880729794531362e-05
0.0001,1.0,1.0,2,0.00047754433830959897,8.281669602183683e-05
0.0001,1.0,1.0,3,0.00021808858673466602,4.366161704183469e-05
0.0001,1.0,1.0,4,6.419749939823305e-05,1.1177367966297425e-05
0.0001,1.0,1.0,-1,7.083661944307096e-05,9.931835236898223e-06
0.0001,1.0,1.0,,0.00019491463558551914,0.0
