learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00012584519220126822,9.283210692956345e-05
0.0001,1.0,1.0,2,0.00018481311553841806,4.314450052333996e-05
0.0001,1.0,1.0,3,0.00011478303576950566,2.6615579031386005e-05
0.0001,1.0,1.0,4,5.55563153170624e-05,1.2015858231961829e-05
0.0001,1.0,1.0,-1,4.447107392024918e-05,1.0545901872660579e-05
0.0001,1.0,1.0,,0.00011832976485948166,0.0
