learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,4.57700001561534e-05,0.0001460358334952616
0.0001,1.0,1.0,2,0.00010204615250586357,6.52286971671856e-05
0.0001,1.0,1.0,3,0.000118259579039659,6.564355453519966e-05
0.0001,1.0,1.0,4,6.819843474659137e-05,1.9981844118888148e-05
0.0001,1.0,1.0,5,4.655345946957823e-05,1.3986407196853179e-05
0.0001,1.0,1.0,6,4.7765160616108915e-05,1.0480706379212279e-05
0.0001,1.0,1.0,-1,3.4838672661408054e-05,7.5896783329199025e-06
0.0001,1.0,1.0,,7.465026806130481e-05,0.0
