learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.0003019563378074963,0.00018339428970648441
0.0001,1.0,1.0,2,0.0005994872517476324,9.347193986286584e-05
0.0001,1.0,1.0,3,0.00035993318851978984,7.151869806421018e-05
0.0001,1.0,1.0,4,0.0001335247086444724,1.8660330539432834e-05
0.0001,1.0,1.0,-1,9.935735079125152e-05,1.4095277649062155e-05
0.0001,1.0,1.0,,0.00032078277718028403,0.0
