learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00023016545310383663,9.491725631960435e-05
0.0001,1.0,1.0,2,0.0003018541201527114,6.214488325895218e-05
0.0001,1.0,1.0,3,0.0002040943841166154,4.208509812997363e-05
0.0001,1.0,1.0,4,0.00013796567350254918,4.12292627061106e-05
0.0001,1.0,1.0,-1,5.947216936874611e-05,1.2734581630979847e-05
0.0001,1.0,1.0,,0.00011399286313462653,0.0
