learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,0.00010475964506895252,0.00011936584269278683
0.0001,1.0,1.0,2,0.00016586642141191987,3.3185972029059485e-05
0.0001,1.0,1.0,3,0.00018853879373637028,6.28749023690034e-05
0.0001,1.0,1.0,4,0.00011822700196262304,2.394048391352044e-05
0.0001,1.0,1.0,5,5.3906618290966435e-05,1.3050730323982407e-05
0.0001,1.0,1.0,6,6.301969995092804e-05,1.118633858254725e-05
0.0001,1.0,1.0,-1,3.9791824065105175e-05,7.986609546151158e-06
0.0001,1.0,1.0,,8.01162711923098e-05,0.0
