learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,6.0610708942476776e-05,0.00015870709967202856
0.0001,1.0,1.0,2,8.807484005046717e-05,4.369527425751585e-05
0.0001,1.0,1.0,3,0.0001418897854819079,7.568279067982076e-05
0.0001,1.0,1.0,4,8.924182816372195e-05,2.6365346087686703e-05
0.0001,1.0,1.0,5,4.9541399675945286e-05,1.546684836739587e-05
0.0001,1.0,1.0,6,3.9534844290756155e-05,8.086356601211264e-06
0.0001,1.0,1.0,-1,2.9174153496569488e-05,8.69397518954429e-06
0.0001,1.0,1.0,,4.642369970042637e-05,0.0
