learning_rate,lambda_sym_max,mu_head,symmetry_layer,test_task_loss,test_sym_loss
0.0001,1.0,1.0,1,7.788425341459515e-05,0.000139400600346562
0.0001,1.0,1.0,2,0.00011624273179222655,3.9782043586455984e-05
0.0001,1.0,1.0,3,0.0001554884986489924,5.0141394467573264e-05
0.0001,1.0,1.0,4,0.00010231160422335961,2.034978530218723e-05
0.0001,1.0,1.0,5,5.0566011509545206e-05,1.4324775293061975e-05
0.0001,1.0,1.0,6,5.9345842714719765e-05,1.553814553290067e-05
0.0001,1.0,1.0,-1,5.528294911982812e-05,8.713370654334085e-06
0.0001,1.0,1.0,,9.604807928553782e-05,0.0
