learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,5.356956057767093e-05,383.00500869750977
0.0001,0,2,5.356956057767093e-05,101.47875595092773
0.0001,0,3,5.356956057767093e-05,20.190613269805908
0.0001,0,4,5.356956057767093e-05,3.09683395922184
0.0001,0,5,5.356956057767093e-05,0.4731867928057909
0.0001,0,6,5.356956057767093e-05,0.04645707132294774
0.0001,0,-1,5.356956057767093e-05,2.913563019291132e-05
0.0001,0.001,1,0.00283588412366953,0.22230456490069628
0.0001,0.001,2,0.0005055545880168211,0.33731573820114136
0.0001,0.001,3,4.171148736986652e-05,0.01963575789704919
0.0001,0.001,4,4.340216412401787e-05,0.008039794833166525
0.0001,0.001,5,3.847846130611288e-05,0.0040543385985074565
0.0001,0.001,6,5.407134540291736e-05,0.0018393338250461966
0.0001,0.001,-1,6.819819293468754e-05,4.824165178263229e-05
0.0001,0.003,1,0.002853091460565338,0.04616023018024862
0.0001,0.003,2,0.002872122177905112,0.0206561362138018
0.0001,0.003,3,4.617121010142e-05,0.008322711510118097
0.0001,0.003,4,4.5326624103836366e-05,0.005952137755230069
0.0001,0.003,5,4.122606333112344e-05,0.001917605935886968
0.0001,0.003,6,5.024423853683402e-05,0.000980172280833358
0.0001,0.003,-1,5.746320937305427e-05,3.593708098037496e-05
0.0001,0.01,1,0.002843325715730316,0.02667776378802955
0.0001,0.01,2,0.0027956968051512376,9.756514494085877e-07
0.0001,0.01,3,4.512264047207282e-05,0.003133161924779415
0.0001,0.01,4,4.6797769300610526e-05,0.001501129379903432
0.0001,0.01,5,4.611912152086006e-05,0.0008120081474771723
0.0001,0.01,6,4.32410281518969e-05,0.0004277711977920262
0.0001,0.01,-1,5.3156597800807504e-05,3.1536817388655436e-05
0.0001,0.03,1,0.002843111469701398,0.024507045629434288
0.0001,0.03,2,0.002795773247271427,9.74893684002609e-07
0.0001,0.03,3,3.824648365480243e-05,0.001357974724669475
0.0001,0.03,4,4.4235893540189863e-05,0.0006479281692008954
0.0001,0.03,5,3.969935238501421e-05,0.00028138829202362103
0.0001,0.03,6,3.7307106481421215e-05,0.00024045859481702792
0.0001,0.03,-1,4.187936565358541e-05,2.605316930726076e-05
0.0001,0.1,1,0.0028458355354814557,0.024293466471135616
0.0001,0.1,2,0.0027956900848948862,2.6499331529095116e-07
0.0001,0.1,3,4.41956251506781e-05,0.00043951340012426954
0.0001,0.1,4,4.810753273432056e-05,0.000282985374724376
0.0001,0.1,5,3.02839746382233e-05,0.0001416497616446577
0.0001,0.1,6,3.213231570953212e-05,8.826902967484784e-05
0.0001,0.1,-1,4.0241984947897436e-05,2.5072261877312485e-05
0.0001,0.2,1,0.00285502729457221,0.024217723170295358
0.0001,0.2,2,0.0027956722615272156,1.6116718555281295e-06
0.0001,0.2,3,4.773858211137849e-05,0.0002768582507997053
0.0001,0.2,4,5.0419286480973824e-05,0.00020562570261972724
0.0001,0.2,5,3.583692694064666e-05,8.706065182195744e-05
0.0001,0.2,6,4.425306099165027e-05,6.978897567933018e-05
0.0001,0.2,-1,3.428726694210127e-05,1.434225000984668e-05
0.0001,0.3,1,0.0028365744874463417,0.02419290319085121
0.0001,0.3,2,0.0027956712337982026,8.479081827772461e-07
0.0001,0.3,3,5.72803514842235e-05,0.00024298421885760035
0.0001,0.3,4,4.9620939648775675e-05,0.00013683934366781614
0.0001,0.3,5,2.7434781088686577e-05,6.032818328094436e-05
0.0001,0.3,6,4.8663800839676696e-05,5.2459492962952936e-05
0.0001,0.3,-1,2.7501813690378185e-05,1.4834581349987275e-05
0.0001,0.5,1,0.0028423962139640935,0.02418836287688464
0.0001,0.5,2,0.0027956777048530057,1.5998801039529553e-07
0.0001,0.5,3,6.511107994811027e-05,0.00014534248475683853
0.0001,0.5,4,5.039528070938104e-05,0.00010511146683711559
0.0001,0.5,5,2.5642520199653518e-05,3.899309672306117e-05
0.0001,0.5,6,3.265607585944963e-05,2.6433070161147043e-05
0.0001,0.5,-1,3.1553247083593305e-05,1.6828461312456966e-05
0.0001,1.0,1,0.0028361502900224878,0.024187699775211513
0.0001,1.0,2,0.0027956661388088833,6.424159550988406e-07
0.0001,1.0,3,6.743642472883948e-05,0.00011970682817263878
0.0001,1.0,4,5.2521862016874366e-05,6.656486038991716e-05
0.0001,1.0,5,3.4472814832042786e-05,2.9568937861768063e-05
0.0001,1.0,6,4.685653902924969e-05,1.9622581248768256e-05
0.0001,1.0,-1,3.299523916666658e-05,1.3706814144143209e-05
0.0001,2.0,1,0.002848242491381825,0.024179307161830366
0.0001,2.0,2,0.002795674913613766,1.647193300868821e-06
0.0001,2.0,3,0.00010042433052603883,5.179434856472653e-05
0.0001,2.0,4,7.143881202864577e-05,3.4640739613678306e-05
0.0001,2.0,5,3.41944601132127e-05,1.5816639574950386e-05
0.0001,2.0,6,4.522133519913041e-05,1.7150283952105383e-05
0.0001,2.0,-1,3.497913246519602e-05,8.779557575167019e-06
0.0001,3.0,1,0.0028402706102497177,0.024176569771952927
0.0001,3.0,2,0.0027956802787230117,1.0603265199193856e-07
0.0001,3.0,3,9.592490010845722e-05,3.976609639266826e-05
0.0001,3.0,4,8.477641245008272e-05,2.7120085746901168e-05
0.0001,3.0,5,3.728952083292825e-05,1.0257835072025046e-05
0.0001,3.0,6,4.818210231860576e-05,1.7140376002089397e-05
0.0001,3.0,-1,3.120994398386756e-05,6.627906419254259e-06
0.0001,5.0,1,0.002833864578860812,0.024175272788852453
0.0001,5.0,2,0.0027956705898759537,6.274808406203647e-07
0.0001,5.0,3,0.00014481273399269412,5.388273848438985e-05
0.0001,5.0,4,0.00010792205102916341,1.721850821922999e-05
0.0001,5.0,5,4.1717482758940605e-05,7.547027422560859e-06
0.0001,5.0,6,5.3089016887497564e-05,6.551409242661066e-06
0.0001,5.0,-1,5.098094220556959e-05,1.0993749459231594e-05
0.0001,10.0,1,0.0028371024045554805,0.0241750068962574
0.0001,10.0,2,0.0027956891517533222,6.971295732682847e-06
0.0001,10.0,3,0.00038321781426020607,3.89191375234077e-05
0.0001,10.0,4,0.00013153700331258733,9.826955647440627e-06
0.0001,10.0,5,5.913761890496971e-05,4.4022221175055165e-06
0.0001,10.0,6,4.328336592607229e-05,4.708148203746987e-06
0.0001,10.0,-1,4.484012333705323e-05,6.152454050667444e-06
0.0001,100.0,1,0.0028346578792479704,0.02417422691360116
0.0001,100.0,2,0.002795686538775044,6.181287481865638e-07
0.0001,100.0,3,0.0027959578110312577,2.560721625854967e-06
0.0001,100.0,4,0.002809524716667511,2.4343658111547484e-06
0.0001,100.0,5,0.0001512642901388972,5.339949336047312e-07
0.0001,100.0,6,0.00013262085690257663,7.705246556355405e-07
0.0001,100.0,-1,0.0006295006760410615,7.924560454064533e-06
0.0001,0.0,,5.356956057767093e-05,0.0
