learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,7.560272592854744e-05,750.7103080749512
0.0001,0,2,7.560272592854744e-05,329.0996742248535
0.0001,0,3,7.560272592854744e-05,62.38222408294678
0.0001,0,4,7.560272592854744e-05,8.854994773864746
0.0001,0,-1,7.560272592854744e-05,4.081016243162594e-05
0.0001,0.001,1,0.0023571273868583376,0.16438593994826078
0.0001,0.001,2,0.0023505172393925022,8.762367997405818e-05
0.0001,0.001,3,4.5847345404581574e-05,0.01743536116555333
0.0001,0.001,4,4.285077875465504e-05,0.008016264764592052
0.0001,0.001,-1,0.00015481577065656893,9.67589143101577e-05
0.0001,0.003,1,0.0023527199555246625,0.08434874750673771
0.0001,0.003,2,0.002350027551074163,9.964216451407992e-05
0.0001,0.003,3,6.839688694526558e-05,0.01347509102197364
0.0001,0.003,4,3.542275317158783e-05,0.0028213634359417483
0.0001,0.003,-1,8.139351166391862e-05,4.7663769862538174e-05
0.0001,0.01,1,0.002351562923649908,0.05931761977262795
0.0001,0.01,2,0.002350025373743847,3.6921623859598185e-05
0.0001,0.01,3,9.461595618631691e-05,0.004099155441508628
0.0001,0.01,4,5.197025132019917e-05,0.0016209728419198655
0.0001,0.01,-1,0.00016811384602988255,8.820675975584891e-05
0.0001,0.03,1,0.0023517402696597856,0.055267001036554575
0.0001,0.03,2,0.002350011887756409,2.7895987045667425e-05
0.0001,0.03,3,7.41864907922718e-05,0.00226954510435462
0.0001,0.03,4,5.178691890250775e-05,0.0007428091703332029
0.0001,0.03,-1,7.516153414144355e-05,3.8603234884249105e-05
0.0001,0.1,1,0.0023517522131442092,0.05450125806964934
0.0001,0.1,2,0.0023500621537095867,5.164839262761234e-05
0.0001,0.1,3,9.692326057120226e-05,0.000739200841053389
0.0001,0.1,4,5.227175694244579e-05,0.00029135499062249437
0.0001,0.1,-1,7.097603452166368e-05,2.313238900342185e-05
0.0001,0.2,1,0.0023526915447291685,0.05443793581798673
0.0001,0.2,2,0.0023499997732869815,0.00011972223956036032
0.0001,0.2,3,0.00016535865870537236,0.000652461592835607
0.0001,0.2,4,3.34079816184385e-05,0.0001706766406641691
0.0001,0.2,-1,5.481378923377633e-05,1.4511473040101919e-05
0.0001,0.3,1,0.002352009121750598,0.05442169983871281
0.0001,0.3,2,0.0023499965500377584,5.1754705054918304e-05
0.0001,0.3,3,0.0001341698794021795,0.0003658197383629158
0.0001,0.3,4,4.109889181336257e-05,0.00012187093079774058
0.0001,0.3,-1,6.120543230281328e-05,2.0965304273090624e-05
0.0001,0.5,1,0.0023525624401372625,0.05442023673094809
0.0001,0.5,2,0.002350049768210738,5.5372014685417525e-05
0.0001,0.5,3,0.00021659037474819343,0.0003109774916083552
0.0001,0.5,4,4.686073498305632e-05,8.429154877376277e-05
0.0001,0.5,-1,4.0373630952217354e-05,9.8426329486756e-06
0.0001,1.0,1,0.0023535951440862846,0.0544098827522248
0.0001,1.0,2,0.002350003187530092,3.1220687219502e-05
0.0001,1.0,3,0.00027664961271511856,0.0002442753793729935
0.0001,1.0,4,6.44385011128179e-05,8.103781738100224e-05
0.0001,1.0,-1,5.116771797020192e-05,9.570517221391128e-06
0.0001,2.0,1,0.00235277516185306,0.054407594026997685
0.0001,2.0,2,0.002350005463085836,3.345912898566894e-05
0.0001,2.0,3,0.00045158890998209245,0.00010025836036220426
0.0001,2.0,4,6.966224259485898e-05,4.604781429407012e-05
0.0001,2.0,-1,6.521197747133556e-05,6.985947450743879e-06
0.0001,3.0,1,0.0023577992178616114,0.0544087931048125
0.0001,3.0,2,0.00235001859437034,1.7934250536200125e-05
0.0001,3.0,3,0.0004937302164762514,8.946044636104489e-05
0.0001,3.0,4,0.00010214492340310244,2.940931778994127e-05
0.0001,3.0,-1,0.00010325950711376208,2.9946206794306818e-05
0.0001,5.0,1,0.002353309473619447,0.05440667294897139
0.0001,5.0,2,0.0023500166589656146,3.557785908014921e-05
0.0001,5.0,3,0.0005900737141928403,7.238046009661048e-05
0.0001,5.0,4,0.00023779902448950452,3.419442805352446e-05
0.0001,5.0,-1,7.249796453834279e-05,1.6454546852173735e-05
0.0001,10.0,1,0.0023531347360403743,0.05440595932304859
0.0001,10.0,2,0.0023500159513787366,2.2666844301966194e-05
0.0001,10.0,3,0.0006252139182834071,2.7628635393739387e-05
0.0001,10.0,4,0.0002105646481140866,1.5125111985980766e-05
0.0001,10.0,-1,0.00012309733756410424,6.927096841025104e-06
0.0001,100.0,1,0.0023537404304079246,0.05440584500320256
0.0001,100.0,2,0.0023500080715166405,5.0640993322303984e-05
0.0001,100.0,3,0.0023505828648922034,5.149939943294157e-05
0.0001,100.0,4,0.000623209533841873,2.294728908225352e-06
0.0001,100.0,-1,0.0006546953582073911,3.214850446298101e-06
0.0001,0.0,,7.560272592854744e-05,0.0
