learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.00013517140450858278,724.4029922485352
0.0001,0,2,0.00013517140450858278,283.20053482055664
0.0001,0,3,0.00013517140450858278,57.56564903259277
0.0001,0,4,0.00013517140450858278,6.5764641761779785
0.0001,0,-1,0.00013517140450858278,6.855597831645355e-05
0.0001,0.001,1,0.003538427012244938,0.18939161114394665
0.0001,0.001,2,0.004135224446145003,0.09875361062586308
0.0001,0.001,3,8.774149546297849e-05,0.030479057226330042
0.0001,0.001,4,0.00022010281509210472,0.022464145673438907
0.0001,0.001,-1,0.00013437659561077453,8.146082859639137e-05
0.0001,0.003,1,0.0035697975908988155,0.10691131511703134
0.0001,0.003,2,0.0035439402126939967,0.0008177013078238815
0.0001,0.003,3,0.0001487721683588461,0.016141721804160625
0.0001,0.003,4,9.441584489877641e-05,0.007311496825423092
0.0001,0.003,-1,0.00016276134033432754,5.807932211610023e-05
0.0001,0.01,1,0.0035404117224970832,0.04209023015573621
0.0001,0.01,2,0.0035459874634398147,3.7631130680892966e-05
0.0001,0.01,3,7.517196138451254e-05,0.00406040005327668
0.0001,0.01,4,9.233211756054516e-05,0.0024234387965407223
0.0001,0.01,-1,0.000166778011362112,6.398325024292717e-05
0.0001,0.03,1,0.003539561130310176,0.037923884112387896
0.0001,0.03,2,0.003544457347743446,5.273754391055263e-05
0.0001,0.03,3,6.881277352022153e-05,0.0014752024580957368
0.0001,0.03,4,8.284572959382785e-05,0.000814491490018554
0.0001,0.03,-1,0.0001106493986071655,4.0895843056887315e-05
0.0001,0.1,1,0.0035769526512012817,0.037042739568278193
0.0001,0.1,2,0.003544486506143585,1.877469105693308e-05
0.0001,0.1,3,0.00012042783305332705,0.000819011140265502
0.0001,0.1,4,0.00010301139889179467,0.0004753882130899001
0.0001,0.1,-1,9.427793838767684e-05,2.853246400036369e-05
0.0001,0.2,1,0.0035376433879719116,0.037003046134486794
0.0001,0.2,2,0.003544111386872828,1.7758406784196268e-05
0.0001,0.2,3,0.00011342816060277983,0.0003773661592276767
0.0001,0.2,4,0.00013640067527376232,0.0002872884706448531
0.0001,0.2,-1,7.099081631167792e-05,2.7814402216108647e-05
0.0001,0.3,1,0.003541866652085446,0.03694372926838696
0.0001,0.3,2,0.00354431238520192,1.3790372577204835e-05
0.0001,0.3,3,0.00013062845755484886,0.0002623545406095218
0.0001,0.3,4,9.440725671083783e-05,0.00018431025364407105
0.0001,0.3,-1,6.172640473778301e-05,2.5303377071850264e-05
0.0001,0.5,1,0.0035403986476012506,0.0369380246847868
0.0001,0.5,2,0.0035439877792668995,1.748768750076124e-05
0.0001,0.5,3,0.0003923844519704289,0.00045215057070890907
0.0001,0.5,4,0.00017326670717920933,0.00028000620659440756
0.0001,0.5,-1,8.9395375539425e-05,5.0125195457439986e-05
0.0001,1.0,1,0.0035393537727941293,0.03692165110260248
0.0001,1.0,2,0.0035440089013718534,2.3317078898799082e-05
0.0001,1.0,3,0.0001651183595186012,0.0001464455463064951
0.0001,1.0,4,0.00013900519854814775,0.00012127455465815729
0.0001,1.0,-1,4.345878460298991e-05,1.057564026041291e-05
0.0001,2.0,1,0.003539739704137901,0.03692120313644409
0.0001,2.0,2,0.003544423099810956,1.6551454336877214e-05
0.0001,2.0,3,0.00019707499450305477,9.886829775496153e-05
0.0001,2.0,4,0.0001454211428608687,4.638879090634873e-05
0.0001,2.0,-1,5.584814573467156e-05,1.4406976958980522e-05
0.0001,3.0,1,0.003527313438098645,0.03691810509189963
0.0001,3.0,2,0.0035443034284980968,3.881447426579143e-06
0.0001,3.0,3,0.00023142444388213335,7.137190277717309e-05
0.0001,3.0,4,0.000153703035948638,2.8932326017638843e-05
0.0001,3.0,-1,9.848101308307378e-05,2.629129352271775e-05
0.0001,5.0,1,0.0035307225516589824,0.03691640170291066
0.0001,5.0,2,0.0035442167354631238,1.2858304160090483e-05
0.0001,5.0,3,0.00023569059248984559,4.175167418907222e-05
0.0001,5.0,4,0.00016282166302516998,5.0388205409035436e-05
0.0001,5.0,-1,8.606742608208151e-05,2.299085423373981e-05
0.0001,10.0,1,0.0035341125294507947,0.036913916701450944
0.0001,10.0,2,0.0035447159061732236,2.6996496899300837e-05
0.0001,10.0,3,0.00046906547413527733,5.549810225602414e-05
0.0001,10.0,4,0.00019412912615734967,2.616551012124546e-05
0.0001,10.0,-1,0.00011421379622333916,9.446891397146828e-06
0.0001,100.0,1,0.003539816869306378,0.03691330598667264
0.0001,100.0,2,0.0035454473218123894,2.7383389578972128e-05
0.0001,100.0,3,0.0008125507683871547,1.2117926758037356e-05
0.0001,100.0,4,0.0005469299849210074,4.91394004598078e-06
0.0001,100.0,-1,0.0006916052316228161,5.7088678602212894e-06
0.0001,0.0,,0.00013517140450858278,0.0
