learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0.0,1,7.360048596183333e-05,370.4959297180176
0.0003,0.0,2,7.360048596183333e-05,219.87428283691406
0.0003,0.0,3,7.360048596183333e-05,50.3691611289978
0.0003,0.0,4,7.360048596183333e-05,4.212570443749428
0.0003,0.0,5,7.360048596183333e-05,0.43954769894480705
0.0003,0.0,6,7.360048596183333e-05,0.06162554956972599
0.0003,0.0,-1,7.360048596183333e-05,6.128706695562869e-05
0.0003,0.1,1,0.0029342553243623115,1.4306107409822744e-09
0.0003,0.1,2,0.002929956313892035,7.560829817521153e-05
0.0003,0.1,3,5.855984943536896e-05,0.0003631507570389658
0.0003,0.1,4,8.318348545799381e-05,0.0002334759692530497
0.0003,0.1,5,5.210528257748592e-05,7.94949621649721e-05
0.0003,0.1,6,0.0003311865552859672,0.00040998066469910555
0.0003,0.1,-1,9.314471026300453e-05,4.5597303341082807e-05
0.0003,0.5,1,0.0029342090947466204,2.9187742001113293e-08
0.0003,0.5,2,0.0029302649782039225,4.829183490073774e-05
0.0003,0.5,3,0.0005169264400137763,2.1329714702034153e-05
0.0003,0.5,4,9.718930414237548e-05,5.1657867970789084e-05
0.0003,0.5,5,9.450940456190438e-05,3.132320841814362e-05
0.0003,0.5,6,7.853212105146667e-05,3.8160067219905613e-05
0.0003,0.5,-1,5.682852349764289e-05,4.372222548454374e-05
0.0003,1.0,1,0.0029342323955461325,2.480603222831945e-10
0.0003,1.0,2,0.0029303937894837873,7.216466565296287e-05
0.0003,1.0,3,0.002931115795036021,1.72838820162724e-05
0.0003,1.0,4,0.0001823287475417601,4.841062059313117e-05
0.0003,1.0,5,0.0003613869007494941,3.6878209073165635e-05
0.0003,1.0,6,6.460305314703874e-05,1.8331233206936304e-05
0.0003,1.0,-1,3.437012816220886e-05,1.1994845458218606e-05
0.0003,5.0,1,0.0029270196218931233,6.393097821966176e-10
0.0003,5.0,2,0.002930520136942505,9.153332848654827e-05
0.0003,5.0,3,0.0029304812214832054,5.922552702486428e-06
0.0003,5.0,4,0.00020589173027474317,8.793372117565923e-06
0.0003,5.0,5,0.00018091670744979638,2.9327513928478766e-06
0.0003,5.0,6,0.00010607594253997377,9.44792520840565e-06
0.0003,5.0,-1,5.664246486958291e-05,1.617477905568876e-05
0.0003,10.0,1,0.00293410238737124,7.271616697668293e-09
0.0003,10.0,2,0.0029308300672710175,0.00010035731429525185
0.0003,10.0,3,0.00293083358246804,2.0185232774139195e-07
0.0003,10.0,4,0.0029314563698790153,1.9872836796303028e-10
0.0003,10.0,5,0.00015984978267624683,1.6095204662391893e-06
0.0003,10.0,6,0.00013636239577863307,5.484157917123866e-06
0.0003,10.0,-1,0.00020284985612306627,1.3256223173385706e-05
0.0003,20.0,1,0.002933437352112378,1.4470118636297769e-10
0.0003,20.0,2,0.002930698779891827,7.218684663712338e-05
0.0003,20.0,3,0.002931298266048543,7.836356097357111e-08
0.0003,20.0,4,0.002931603125489346,5.0238279925007845e-09
0.0003,20.0,5,0.00030295870510599343,2.218730413616754e-06
0.0003,20.0,6,9.987070245642826e-05,2.149700350173589e-06
0.0003,20.0,-1,0.0002640840993990423,8.170852975553089e-06
0.0003,100.0,1,0.0029333614011193276,4.3363077885383294e-13
0.0003,100.0,2,0.0029289899739524117,5.662888020196988e-05
0.0003,100.0,3,0.0029304198342288146,8.533240759334149e-06
0.0003,100.0,4,0.002931415744114929,2.813492130243622e-10
0.0003,100.0,5,0.0029321274546418863,2.6653615512600703e-11
0.0003,100.0,6,0.0005003546707484929,4.675065635173503e-07
0.0003,100.0,-1,0.001024035965656367,5.149255248471096e-06
0.0003,0.0,,7.360048596183333e-05,0.0
