learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.00011512229002619279,716.4240989685059
0.0001,0,2,0.00011512229002619279,301.21881675720215
0.0001,0,3,0.00011512229002619279,57.37984609603882
0.0001,0,4,0.00011512229002619279,6.802373588085175
0.0001,0,-1,0.00011512229002619279,4.910850091732755e-05
0.0001,0.001,1,0.0021001506502216216,0.11236403277143836
0.0001,0.001,2,0.0020926720171701163,0.00010266945628245594
0.0001,0.001,3,4.505001879806514e-05,0.019305400899611413
0.0001,0.001,4,4.8172650679134676e-05,0.008699852449353784
0.0001,0.001,-1,7.325199624119705e-05,2.5288391753974793e-05
0.0001,0.003,1,0.0021057854901300743,0.05575509602203965
0.0001,0.003,2,0.002092641485432978,4.2627690390872885e-05
0.0001,0.003,3,4.5685566533393285e-05,0.008193770452635363
0.0001,0.003,4,5.022595689752052e-05,0.0034925512154586613
0.0001,0.003,-1,7.341365153479273e-05,1.855916255522061e-05
0.0001,0.01,1,0.002103924023685977,0.038679097313433886
0.0001,0.01,2,0.0020923139727528905,1.766458444762975e-05
0.0001,0.01,3,6.025215407134965e-05,0.003971794241806492
0.0001,0.01,4,6.611966716718598e-05,0.002196727793489117
0.0001,0.01,-1,7.102552740434476e-05,2.0842979381541227e-05
0.0001,0.03,1,0.00210568031980074,0.0357565782032907
0.0001,0.03,2,0.002092371503749746,6.751443652319722e-05
0.0001,0.03,3,5.5644079111516476e-05,0.0014099160762270913
0.0001,0.03,4,5.9171366274313186e-05,0.0012472259768401273
0.0001,0.03,-1,7.219558028737083e-05,2.4007697618344537e-05
0.0001,0.1,1,0.002102900318277534,0.0348512512864545
0.0001,0.1,2,0.0020924230375385378,4.59889627109078e-05
0.0001,0.1,3,5.9051843095403456e-05,0.000681114677718142
0.0001,0.1,4,4.7130209850365645e-05,0.0003795616212300956
0.0001,0.1,-1,5.522618641862209e-05,1.8512473118903472e-05
0.0001,0.2,1,0.002103832124703331,0.03479113301727921
0.0001,0.2,2,0.0020924507080053445,2.3626688289368758e-05
0.0001,0.2,3,8.361768971099082e-05,0.0003942736093449639
0.0001,0.2,4,6.456832716139616e-05,0.00021880935673834756
0.0001,0.2,-1,4.99059149774439e-05,1.0581487089211805e-05
0.0001,0.3,1,0.0021043864035164006,0.034778165398165584
0.0001,0.3,2,0.002092453865770949,4.4152814325570944e-05
0.0001,0.3,3,0.00010459640930093883,0.0003267238189437194
0.0001,0.3,4,5.090092770387855e-05,0.00016123761088238098
0.0001,0.3,-1,4.293301378766046e-05,8.836658579980394e-06
0.0001,0.5,1,0.0021023676672484726,0.03476702608168125
0.0001,0.5,2,0.0020924598484270973,2.457765606322937e-05
0.0001,0.5,3,0.0001282513110254513,0.00023782854623277672
0.0001,0.5,4,9.504905619905912e-05,0.0001040380652739259
0.0001,0.5,-1,5.7159403013429255e-05,2.170253438293912e-05
0.0001,1.0,1,0.0021032834956713486,0.03476513363420963
0.0001,1.0,2,0.0020924311502312776,3.935937252208532e-05
0.0001,1.0,3,0.0001519811664820736,0.0001440028918295866
0.0001,1.0,4,0.00013638056816489552,6.506676550088741e-05
0.0001,1.0,-1,3.890711116127932e-05,5.326352777501597e-06
0.0001,2.0,1,0.0021015809652453754,0.03476373525336385
0.0001,2.0,2,0.0020924943219142733,4.1326651626150124e-05
0.0001,2.0,3,0.00021032466611359268,0.00012878477400590782
0.0001,2.0,4,9.614548412173463e-05,3.790647178902873e-05
0.0001,2.0,-1,4.01009550046183e-05,4.146339236399399e-06
0.0001,3.0,1,0.002107610329403542,0.034761714516207576
0.0001,3.0,2,0.0020924440686940216,5.527267762772681e-05
0.0001,3.0,3,0.00030763949052925454,9.349039055450703e-05
0.0001,3.0,4,0.0001835153998399619,4.397469092509709e-05
0.0001,3.0,-1,3.792289510329283e-05,4.4025839045502835e-06
0.0001,5.0,1,0.0021030133466410916,0.03476102033164352
0.0001,5.0,2,0.002092460919811856,4.7659939127697726e-05
0.0001,5.0,3,0.0005290591479933937,3.6544505178426334e-05
0.0001,5.0,4,0.00014045869852452597,1.7379620715018973e-05
0.0001,5.0,-1,6.84589139154923e-05,1.1836920975838439e-05
0.0001,10.0,1,0.002104394603520632,0.034760926268063486
0.0001,10.0,2,0.002092453310979181,2.3771324890731194e-05
0.0001,10.0,3,0.000712295135599561,1.4938607705516915e-05
0.0001,10.0,4,0.00021847497555427253,2.7874352213075326e-05
0.0001,10.0,-1,0.00010576664044492645,1.6009621516488437e-05
0.0001,100.0,1,0.002104470127960667,0.03476086270529777
0.0001,100.0,2,0.0020925535882270196,1.6289863083329692e-05
0.0001,100.0,3,0.002094211318762973,5.97401339064163e-06
0.0001,100.0,4,0.0020929877027811017,2.601614896846627e-07
0.0001,100.0,-1,0.0010380363200965803,1.2268954510119556e-06
0.0001,0.0,,0.00011512229002619279,0.0
