learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,7.869721866882173e-05,739.0664253234863
0.0001,0,2,7.869721866882173e-05,335.9449710845947
0.0001,0,3,7.869721866882173e-05,67.25893330574036
0.0001,0,4,7.869721866882173e-05,8.82362449169159
0.0001,0,-1,7.869721866882173e-05,4.3170899743927293e-05
0.0001,0.001,1,0.0030047576256038155,0.3152629490941763
0.0001,0.001,2,0.00298770052359032,0.0001344133206657716
0.0001,0.001,3,5.034655816871236e-05,0.01843875867780298
0.0001,0.001,4,6.699848870539427e-05,0.010815319314133376
0.0001,0.001,-1,8.096192664197588e-05,5.4243720228441816e-05
0.0001,0.003,1,0.0029883282113587484,0.06879559135995805
0.0001,0.003,2,0.002987566660522134,9.39421147450048e-05
0.0001,0.003,3,6.464737612077442e-05,0.007278628152562305
0.0001,0.003,4,3.856663005308292e-05,0.0031017133442219347
0.0001,0.003,-1,9.787193857846432e-05,6.104182281774229e-05
0.0001,0.01,1,0.0029862123519706074,0.04894071468152106
0.0001,0.01,2,0.002987609545016312,8.860896741680335e-05
0.0001,0.01,3,0.00013880350479666959,0.0038896541227586567
0.0001,0.01,4,3.0552619421087e-05,0.0013593809781013988
0.0001,0.01,-1,7.87638822430381e-05,5.742213770076887e-05
0.0001,0.03,1,0.0029919731332483934,0.04378027329221368
0.0001,0.03,2,0.002987664664942713,5.8148011930825305e-05
0.0001,0.03,3,8.4454915167953e-05,0.0020283600606489927
0.0001,0.03,4,3.252252037100334e-05,0.0005898250528844073
0.0001,0.03,-1,7.763501696445019e-05,5.2037646753433364e-05
0.0001,0.1,1,0.002990399601003446,0.04254359984770417
0.0001,0.1,2,0.002987706393469125,7.850065730963252e-05
0.0001,0.1,3,8.91820398010168e-05,0.0006657601043116301
0.0001,0.1,4,4.159735402708975e-05,0.000331682891555829
0.0001,0.1,-1,5.43225251021795e-05,2.786105125096583e-05
0.0001,0.2,1,0.0029893672099206015,0.04244191641919315
0.0001,0.2,2,0.0029877108590881107,8.278930909000337e-05
0.0001,0.2,3,5.653495463775471e-05,0.000340411213983316
0.0001,0.2,4,3.9383922739943955e-05,0.00021765813471574802
0.0001,0.2,-1,5.5539857157782535e-05,2.0838950717916305e-05
0.0001,0.3,1,0.0029870017251596437,0.042399552185088396
0.0001,0.3,2,0.002987716134157381,4.667935900215525e-05
0.0001,0.3,3,0.00014627748396378593,0.000291531683615176
0.0001,0.3,4,4.1827414634099114e-05,0.00014331711645354517
0.0001,0.3,-1,3.9792850998310314e-05,1.6037592104112264e-05
0.0001,0.5,1,0.002990757824591128,0.04239415773190558
0.0001,0.5,2,0.0029877369279347477,8.472984154650476e-05
0.0001,0.5,3,9.499497923570743e-05,0.00017936018684849842
0.0001,0.5,4,4.534273762146768e-05,0.00010581981814539176
0.0001,0.5,-1,0.00018912671498583222,2.7520791405777345e-05
0.0001,1.0,1,0.0029927233126727515,0.042382034473121166
0.0001,1.0,2,0.0029877425395170576,5.660377792082727e-05
0.0001,1.0,3,0.00019238636195950676,9.968946915250854e-05
0.0001,1.0,4,5.025521409152134e-05,7.13431420535926e-05
0.0001,1.0,-1,3.0442767410931992e-05,1.3699834909175479e-05
0.0001,2.0,1,0.002987590981319954,0.04238009545952082
0.0001,2.0,2,0.0029877596025471576,8.215958905566367e-05
0.0001,2.0,3,0.0001812723530747462,7.063655266392743e-05
0.0001,2.0,4,7.630183858964301e-05,4.823270342058095e-05
0.0001,2.0,-1,3.849363099561742e-05,1.1152514694856563e-05
0.0001,3.0,1,0.0029870941671106266,0.04238019627518952
0.0001,3.0,2,0.0029877546803618316,0.00010224487186860642
0.0001,3.0,3,0.00017404486061423086,6.795068225073919e-05
0.0001,3.0,4,0.00014854956157250854,2.8736934609696618e-05
0.0001,3.0,-1,5.88987716128031e-05,1.4507902136529083e-05
0.0001,5.0,1,0.002989457011608465,0.04238023213110864
0.0001,5.0,2,0.0029877482766096364,4.049937069794396e-05
0.0001,5.0,3,0.0004941039464938513,5.13029765443207e-05
0.0001,5.0,4,0.000131779962885048,2.3402255578730546e-05
0.0001,5.0,-1,7.347533778556681e-05,1.5708137809156142e-05
0.0001,10.0,1,0.002992428682773607,0.042379914317280054
0.0001,10.0,2,0.0029877594288336695,3.5520989058568375e-05
0.0001,10.0,3,0.0003031782564448804,2.5067831529668183e-05
0.0001,10.0,4,0.00023041990107230959,1.511751332827771e-05
0.0001,10.0,-1,0.00010282691914653697,1.9296571025506637e-05
0.0001,100.0,1,0.002994016826050938,0.0423798942938447
0.0001,100.0,2,0.002987757253322343,2.541952335377573e-05
0.0001,100.0,3,0.002143415848877339,3.8561204746656585e-05
0.0001,100.0,4,0.0024654728185851127,2.056534370353802e-06
0.0001,100.0,-1,0.0007840958141969168,4.4054546712857245e-06
0.0001,0.0,,7.869721866882173e-05,0.0
