learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0.0,1,0.00011027081870906841,360.19862174987793
0.0003,0.0,2,0.00011027081870906841,145.42259120941162
0.0003,0.0,3,0.00011027081870906841,23.864911556243896
0.0003,0.0,4,0.00011027081870906841,2.5020095705986023
0.0003,0.0,5,0.00011027081870906841,0.20826446916908026
0.0003,0.0,6,0.00011027081870906841,0.02885336324106902
0.0003,0.0,-1,0.00011027081870906841,5.0002155944639526e-05
0.0003,0.1,1,0.0028938573741470464,1.8635482712525686e-08
0.0003,0.1,2,0.002872116505386657,4.5646986336578266e-05
0.0003,0.1,3,0.0001922165075711746,0.0007701532013015822
0.0003,0.1,4,0.00011116884343209676,0.00032815402846608777
0.0003,0.1,5,0.00014936699471945758,0.00016939644956437405
0.0003,0.1,6,4.108779552325359e-05,5.5910802984726615e-05
0.0003,0.1,-1,8.582165833104227e-05,3.089391890398474e-05
0.0003,0.5,1,0.00289554148366733,2.4108963714297715e-08
0.0003,0.5,2,0.002871810876968084,4.5879726712882984e-05
0.0003,0.5,3,7.327546745727886e-05,0.00024640360425109975
0.0003,0.5,4,5.21483586908289e-05,5.0747523118843674e-05
0.0003,0.5,5,4.6672694395510916e-05,1.884788792949621e-05
0.0003,0.5,6,0.0002654312620506971,6.289991290486796e-05
0.0003,0.5,-1,0.00012262785753591743,3.595871707773313e-05
0.0003,1.0,1,0.002894622135499958,3.5539004933360374e-09
0.0003,1.0,2,0.0028755960429407423,1.7719325740017666e-05
0.0003,1.0,3,0.00018425397593091475,8.919694209907902e-05
0.0003,1.0,4,4.266060329882748e-05,2.949068993984838e-05
0.0003,1.0,5,5.21840515830263e-05,1.0875494695028465e-05
0.0003,1.0,6,8.092896109701542e-05,1.619346616621442e-05
0.0003,1.0,-1,5.1221184435235045e-05,1.4390137913267154e-05
0.0003,5.0,1,0.0028920600470883073,1.6587055229333458e-08
0.0003,5.0,2,0.0028720129703287967,3.5109432701574406e-05
0.0003,5.0,3,8.363300912606064e-05,2.2916493435332086e-05
0.0003,5.0,4,0.00019697949551300553,9.827362504211123e-06
0.0003,5.0,5,0.00010554117045558087,5.8505072644265965e-06
0.0003,5.0,6,4.83265098978336e-05,2.6754924924432544e-06
0.0003,5.0,-1,5.5259489158743236e-05,2.4388722753343473e-05
0.0003,10.0,1,0.002889310879254481,4.664351613281603e-09
0.0003,10.0,2,0.0028748739296133863,3.882496434925997e-05
0.0003,10.0,3,0.0001926861048104911,5.440662971523125e-05
0.0003,10.0,4,8.416547507295036e-05,1.9131625670354424e-06
0.0003,10.0,5,6.756604068414163e-05,3.1960174666778585e-06
0.0003,10.0,6,0.00010429608062167972,2.0072702184847913e-06
0.0003,10.0,-1,0.0001122378021136683,1.0326352757772383e-05
0.0003,20.0,1,0.0028908007734571584,1.5296534650044435e-08
0.0003,20.0,2,0.002872403778383159,1.423459684701811e-05
0.0003,20.0,3,0.00028594327568498557,3.4028730624413583e-05
0.0003,20.0,4,0.00014168141160553205,2.2208015124647318e-06
0.0003,20.0,5,0.00017609941642149352,2.4702648744323596e-06
0.0003,20.0,6,9.063166066880513e-05,1.4350285084674397e-06
0.0003,20.0,-1,0.00021932723302597879,1.5712226755226766e-05
0.0003,100.0,1,0.0028928710707987193,6.041252220700954e-10
0.0003,100.0,2,0.0028724331477860687,8.475961976728286e-05
0.0003,100.0,3,0.0028797302384191426,6.628802324826211e-07
0.0003,100.0,4,0.0006484516848104249,1.3575880455363176e-06
0.0003,100.0,5,0.000140962398972988,2.302403923071239e-07
0.0003,100.0,6,0.00028393620550559717,3.3077021810434815e-07
0.0003,100.0,-1,0.0010364205609221244,5.858328261609813e-06
0.0003,0.0,,0.00011027081870906841,0.0
