learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0.0,1,0.00013426971781882457,376.7345790863037
0.0003,0.0,2,0.00013426971781882457,185.8037977218628
0.0003,0.0,3,0.00013426971781882457,44.30859971046448
0.0003,0.0,4,0.00013426971781882457,5.547128856182098
0.0003,0.0,5,0.00013426971781882457,0.49225329607725143
0.0003,0.0,6,0.00013426971781882457,0.044277588138356805
0.0003,0.0,-1,0.00013426971781882457,2.227878866278843e-05
0.0003,0.1,1,0.0032307190831488697,1.1168212443735115e-07
0.0003,0.1,2,0.0032303256448358297,2.1758561274509702e-05
0.0003,0.1,3,0.00012125990951972199,0.00032709782863094006
0.0003,0.1,4,6.303716457978226e-05,0.0002355756923861918
0.0003,0.1,5,0.00017196998533108854,0.00017459575792599935
0.0003,0.1,6,8.965914537384378e-05,6.878890917505487e-05
0.0003,0.1,-1,4.3242611070581916e-05,1.8818059814407206e-05
0.0003,0.5,1,0.003230444221117068,2.0805029157799915e-09
0.0003,0.5,2,0.0032302503132086713,1.55707285216522e-05
0.0003,0.5,3,0.00010808444517351745,0.0002015988720813766
0.0003,0.5,4,3.829629702067905e-05,4.636168591787282e-05
0.0003,0.5,5,0.00014189854948654101,3.974341530010861e-05
0.0003,0.5,6,5.718814600186306e-05,1.8028213872867127e-05
0.0003,0.5,-1,9.386288013502053e-05,2.2777829755682433e-05
0.0003,1.0,1,0.003241455982788466,1.2646298674923173e-08
0.0003,1.0,2,0.0032303659536410123,1.1315555354940443e-05
0.0003,1.0,3,8.104902644845424e-05,9.911964525599615e-05
0.0003,1.0,4,0.00012998842612432782,3.0629982575192116e-05
0.0003,1.0,5,6.178654302857467e-05,2.162779765058076e-05
0.0003,1.0,6,6.77383664537956e-05,8.934163190588151e-06
0.0003,1.0,-1,6.655043330283661e-05,1.3086003157525283e-05
0.0003,5.0,1,0.0032308457248291234,8.890358275948085e-10
0.0003,5.0,2,0.003230284915844095,8.110633729074834e-06
0.0003,5.0,3,0.0004755425325129181,4.285915542823204e-05
0.0003,5.0,4,8.07448360546914e-05,3.510124194860964e-06
0.0003,5.0,5,5.603740049764383e-05,2.4472990922674853e-06
0.0003,5.0,6,0.00013555289751820965,2.6685808940385414e-06
0.0003,5.0,-1,0.00012462876429708558,1.5304134777238687e-05
0.0003,10.0,1,0.0032307956371369073,1.645668961103297e-07
0.0003,10.0,2,0.0032303102143487195,1.068389605052289e-05
0.0003,10.0,3,0.003230296364563401,8.342592735743892e-06
0.0003,10.0,4,8.613510726718232e-05,3.0158654880096947e-06
0.0003,10.0,5,7.260636112960128e-05,2.305067835273178e-06
0.0003,10.0,6,7.809271858150169e-05,2.121035834079521e-06
0.0003,10.0,-1,0.0001999230780711514,8.02991035664391e-06
0.0003,20.0,1,0.0032307547371601686,2.2321127834956656e-08
0.0003,20.0,2,0.003230363798138569,8.950036573196485e-06
0.0003,20.0,3,0.003230265285310452,1.5244402078451458e-06
0.0003,20.0,4,0.0032315065600414528,2.2693047707633696e-07
0.0003,20.0,5,6.32133012459235e-05,1.2351544853572705e-06
0.0003,20.0,6,9.614270061319985e-05,1.280488547195091e-06
0.0003,20.0,-1,0.00026099486194652854,1.3991261150536616e-05
0.0003,100.0,1,0.0032308850932167843,1.80874739075243e-08
0.0003,100.0,2,0.003230335689295316,1.814826032386918e-05
0.0003,100.0,3,0.0032303063435392687,4.881863560513011e-06
0.0003,100.0,4,0.0032302696690749144,1.4738343184772518e-09
0.0003,100.0,5,0.0001414954115261935,2.74490534968308e-07
0.0003,100.0,6,7.56622994231293e-05,2.8290793019358773e-07
0.0003,100.0,-1,0.001661483860516455,1.4902565539931523e-06
0.0003,0.0,,0.00013426971781882457,0.0
