learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.00012702794379038096,740.8222045898438
0.0001,0,2,0.00012702794379038096,369.630859375
0.0001,0,3,0.00012702794379038096,94.47898721694946
0.0001,0,4,0.00012702794379038096,13.503875970840454
0.0001,0,-1,0.00012702794379038096,5.370465237319877e-05
0.0001,0.001,1,0.0028452744209062075,0.1807482624426484
0.0001,0.001,2,0.0027959238286712207,0.00017092922917072428
0.0001,0.001,3,5.1806545116050984e-05,0.02188667794689536
0.0001,0.001,4,4.274941221638073e-05,0.0074422567267902195
0.0001,0.001,-1,0.00012048136363773665,7.843186901368426e-05
0.0001,0.003,1,0.0028329548840702046,0.07639107620343566
0.0001,0.003,2,0.0027955067707807757,3.0349211442626256e-05
0.0001,0.003,3,5.595547781922505e-05,0.008487997809424996
0.0001,0.003,4,5.196956402642172e-05,0.0032410209823865443
0.0001,0.003,-1,8.384236559777491e-05,4.847676240160581e-05
0.0001,0.01,1,0.0028414415874067345,0.052688347408548
0.0001,0.01,2,0.002795611361761985,1.9082948256254895e-05
0.0001,0.01,3,6.331445672458358e-05,0.0037117943866178393
0.0001,0.01,4,8.160969809978269e-05,0.0025104304077103734
0.0001,0.01,-1,9.22701001400128e-05,4.8404531213464e-05
0.0001,0.03,1,0.002851506093975331,0.04490609955973923
0.0001,0.03,2,0.0027955438608842087,2.2946531657908054e-05
0.0001,0.03,3,0.00010009051732140506,0.0016398167790612206
0.0001,0.03,4,4.8784653927214094e-05,0.0009044709368026815
0.0001,0.03,-1,9.579256106917455e-05,4.730458161361639e-05
0.0001,0.1,1,0.0028334914768493036,0.04250966431573033
0.0001,0.1,2,0.002795639881696843,2.1669784700861783e-05
0.0001,0.1,3,0.00011352132401043491,0.0006800389928685036
0.0001,0.1,4,4.8058215213586664e-05,0.00033128634822787717
0.0001,0.1,-1,6.782141883832082e-05,2.867298600506274e-05
0.0001,0.2,1,0.0028364657027850626,0.04216960538178682
0.0001,0.2,2,0.0027955864743489656,2.8522944717224163e-05
0.0001,0.2,3,0.000168866263493328,0.0003645085889729671
0.0001,0.2,4,6.161820317629463e-05,0.00022613709461438702
0.0001,0.2,-1,6.492394527413126e-05,2.163843990388159e-05
0.0001,0.3,1,0.0028368596204018104,0.042108713649213314
0.0001,0.3,2,0.0027956522344538826,1.9647889644147654e-05
0.0001,0.3,3,0.00013409965777100297,0.00018392497895547422
0.0001,0.3,4,6.594631213374669e-05,0.00018201589409727603
0.0001,0.3,-1,5.747478473949741e-05,2.199453658136008e-05
0.0001,0.5,1,0.0028461285328376107,0.042072864016518
0.0001,0.5,2,0.0027955888381256955,5.193996048546978e-05
0.0001,0.5,3,0.00045264846335157927,0.0001294672415497189
0.0001,0.5,4,7.639876685061608e-05,0.00011502917004690971
0.0001,0.5,-1,5.185821976283478e-05,1.3743399541965573e-05
0.0001,1.0,1,0.0028449644032662036,0.04205460590310395
0.0001,1.0,2,0.0027956287131019053,3.3067156323340896e-05
0.0001,1.0,3,0.0004507085131990607,7.96095769146632e-05
0.0001,1.0,4,0.00011260166286319873,5.166002142686921e-05
0.0001,1.0,-1,4.8807066605149885e-05,1.1902445578471088e-05
0.0001,2.0,1,0.002847638149432896,0.042046943213790655
0.0001,2.0,2,0.002795681299176067,3.173612549289828e-05
0.0001,2.0,3,0.0005069373451078718,2.8951036711077904e-05
0.0001,2.0,4,0.00013779860046270187,2.831160736604943e-05
0.0001,2.0,-1,5.2285606443547294e-05,1.6692541386476023e-05
0.0001,3.0,1,0.002836228311934974,0.04204622865654528
0.0001,3.0,2,0.0027956039921264164,2.6763350888359128e-05
0.0001,3.0,3,0.0005251641000540985,2.4424378125331714e-05
0.0001,3.0,4,0.00014200458122104465,3.191271275682084e-05
0.0001,3.0,-1,5.973058955532906e-05,1.6505341861261513e-05
0.0001,5.0,1,0.002835621213307604,0.04204464703798294
0.0001,5.0,2,0.002795655678710318,2.193133229866362e-05
0.0001,5.0,3,0.0005370413956597986,1.1112439040061872e-05
0.0001,5.0,4,0.00013336271615571604,1.4871550661155197e-05
0.0001,5.0,-1,7.099190622739115e-05,1.3062754220527495e-05
0.0001,10.0,1,0.0028348277737677563,0.04204372223466635
0.0001,10.0,2,0.002795629775391717,3.569465729924559e-05
0.0001,10.0,3,0.0005264018195703102,1.2100609751541924e-05
0.0001,10.0,4,0.00014110353390606178,7.943484916950183e-06
0.0001,10.0,-1,9.25126363426898e-05,9.726091164452555e-06
0.0001,100.0,1,0.002835631872585509,0.04204321652650833
0.0001,100.0,2,0.00279559641785454,3.446531741246872e-05
0.0001,100.0,3,0.002797716442728415,5.256244349993722e-06
0.0001,100.0,4,0.002798217150484561,5.55144683556108e-08
0.0001,100.0,-1,0.001178429050014529,4.276410662029662e-06
0.0001,0.0,,0.00012702794379038096,0.0
