learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0003,0.1,1,0.0024370629489567364,9.353176080861836e-10
0.0003,0.1,2,0.0024295409384649247,1.2390954736929416e-05
0.0003,0.1,3,8.604749473306583e-05,0.0007698547742620576
0.0003,0.1,4,0.0001634239674785931,0.00043468463627505116
0.0003,0.1,5,4.371882357645518e-05,5.6299718835362e-05
0.0003,0.1,6,0.0001429608842045127,8.742157694996422e-05
0.0003,0.1,-1,7.435522741161549e-05,3.120763638264634e-05
0.0003,0.5,1,0.002436691393086221,6.20712121701672e-08
0.0003,0.5,2,0.0024296026986121433,9.790244075702503e-05
0.0003,0.5,3,4.798452891918714e-05,0.00012165740963610006
0.0003,0.5,4,5.918013226846597e-05,3.7856882272535586e-05
0.0003,0.5,5,6.021048125148809e-05,2.1429969137898297e-05
0.0003,0.5,6,3.732234370090737e-05,1.1550585043096362e-05
0.0003,0.5,-1,6.053999686628231e-05,2.6254681074533437e-05
0.0003,1.0,1,0.002435292935842881,1.9297931586059747e-08
0.0003,1.0,2,0.002429794240015326,0.00010207357763647451
0.0003,1.0,3,6.55208552871045e-05,9.677293428467237e-05
0.0003,1.0,4,7.289912457508763e-05,1.441414536884622e-05
0.0003,1.0,5,6.416586279556213e-05,1.7009328587391792e-05
0.0003,1.0,6,6.546932172568631e-05,1.2221113848909226e-05
0.0003,1.0,-1,3.684468651954376e-05,1.7051825693670253e-05
0.0003,0.0,,0.00014481473078831186,0.0
