learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,7.832334790691675e-05,365.87524223327637
0.0001,0,2,7.832334790691675e-05,107.43563890457153
0.0001,0,3,7.832334790691675e-05,21.059884190559387
0.0001,0,4,7.832334790691675e-05,3.1342785507440567
0.0001,0,5,7.832334790691675e-05,0.39287956431508064
0.0001,0,6,7.832334790691675e-05,0.07965778606012464
0.0001,0,-1,7.832334790691675e-05,3.374718243520647e-05
0.0001,0.001,1,0.002253165484944475,0.6245837733149529
0.0001,0.001,2,0.002278342792124022,0.050215234281495214
0.0001,0.001,3,0.00012677816982886725,0.016886457975488156
0.0001,0.001,4,7.32681080535258e-05,0.009754594007972628
0.0001,0.001,5,9.619896331969358e-05,0.007081511983415112
0.0001,0.001,6,0.00010695280457184708,0.0025060735642910004
0.0001,0.001,-1,0.00011129821302802156,4.910388463486015e-05
0.0001,0.003,1,0.002243957094833604,0.041153177386149764
0.0001,0.003,2,0.002226685568530229,5.874555228047029e-06
0.0001,0.003,3,7.004742428762256e-05,0.007921736483694986
0.0001,0.003,4,0.00016393598752983962,0.004357962126960047
0.0001,0.003,5,6.577953024589078e-05,0.001866906473878771
0.0001,0.003,6,0.00018392037509329384,0.0013866720037185587
0.0001,0.003,-1,5.3871727573095995e-05,3.0134925026459314e-05
0.0001,0.01,1,0.002246247681796376,0.02516333502717316
0.0001,0.01,2,0.002226631604571594,5.811041262404615e-06
0.0001,0.01,3,0.00023664412560719938,0.003834826755337417
0.0001,0.01,4,6.388769861587207e-05,0.0013954686583019793
0.0001,0.01,5,5.726252254589781e-05,0.0008035913087951485
0.0001,0.01,6,0.0001040699526129174,0.0008071059310168494
0.0001,0.01,-1,5.9342502595427504e-05,2.4605828542689778e-05
0.0001,0.03,1,0.0022425378374464344,0.024094930151477456
0.0001,0.03,2,0.002226629225333454,2.62171556641988e-06
0.0001,0.03,3,4.731220269604819e-05,0.001019148294290062
0.0001,0.03,4,7.031721213479614e-05,0.0006559281682712026
0.0001,0.03,5,5.6193213822552934e-05,0.00033320301918138284
0.0001,0.03,6,9.648107982229703e-05,0.0003233302477383404
0.0001,0.03,-1,7.832731398593751e-05,3.060739095417375e-05
0.0001,0.1,1,0.002241772333945846,0.02366217621602118
0.0001,0.1,2,0.002226627688287408,1.8285969645148725e-06
0.0001,0.1,3,4.2999759443773655e-05,0.0004894779158348683
0.0001,0.1,4,4.5021112555332365e-05,0.0003143589219689602
0.0001,0.1,5,4.291528568955982e-05,0.00012941413751832442
0.0001,0.1,6,3.203915179028627e-05,6.856144523226249e-05
0.0001,0.1,-1,5.8897181759220985e-05,1.936937056257193e-05
0.0001,0.2,1,0.0022386220553016756,0.02368780376855284
0.0001,0.2,2,0.0022266202067839913,2.1060329018496304e-06
0.0001,0.2,3,9.143204874817457e-05,0.0003148775977024343
0.0001,0.2,4,4.474942625165568e-05,0.000129119927805732
0.0001,0.2,5,3.738727303925771e-05,8.456086743535707e-05
0.0001,0.2,6,3.3485500807728386e-05,4.513172484621464e-05
0.0001,0.2,-1,4.855714615814577e-05,1.2507257380889314e-05
0.0001,0.3,1,0.0022482331478386186,0.023658476653508842
0.0001,0.3,2,0.002226601696747821,9.991350822247114e-07
0.0001,0.3,3,5.317511977409595e-05,0.00013906451113143703
0.0001,0.3,4,8.301429920720693e-05,0.0001246282640749996
0.0001,0.3,5,5.393211051796243e-05,6.806859232710849e-05
0.0001,0.3,6,3.452284693139518e-05,3.409510406982008e-05
0.0001,0.3,-1,2.7088619788173673e-05,7.5249442375024955e-06
0.0001,0.5,1,0.0022387498893294833,0.02365652017761022
0.0001,0.5,2,0.0022266086480158265,4.471396664484928e-06
0.0001,0.5,3,6.336523165373364e-05,0.00012543231878225924
0.0001,0.5,4,0.00014823398919361352,0.0001377370372210862
0.0001,0.5,5,5.111189807394112e-05,4.0634412926010555e-05
0.0001,0.5,6,3.111792705112748e-05,2.5391182930434297e-05
0.0001,0.5,-1,3.7896527260272705e-05,8.861709872576284e-06
0.0001,1.0,1,0.002247109056042973,0.02365695603657514
0.0001,1.0,2,0.002226680600870168,1.785218280758727e-06
0.0001,1.0,3,0.0001818862519940012,6.578983447980136e-05
0.0001,1.0,4,6.334773934213445e-05,4.703817762674589e-05
0.0001,1.0,5,3.998619956746552e-05,1.6821766735120036e-05
0.0001,1.0,6,4.1256276858803176e-05,1.493012530318083e-05
0.0001,1.0,-1,3.0077887913648738e-05,4.646619068182645e-06
0.0001,2.0,1,0.0023062920845404733,0.023662925348617136
0.0001,2.0,2,0.002226566160970833,2.554577477553721e-06
0.0001,2.0,3,0.0002851177559932694,6.341235120999045e-05
0.0001,2.0,4,8.922210054151947e-05,2.5875778987938247e-05
0.0001,2.0,5,8.804654942196066e-05,1.7606631104172266e-05
0.0001,2.0,6,4.4458318370743655e-05,6.9898025003567454e-06
0.0001,2.0,-1,4.972985323092871e-05,9.906402226533828e-06
0.0001,3.0,1,0.0022433891954278806,0.02365631004795432
0.0001,3.0,2,0.0022267337208177196,2.1565395371681007e-06
0.0001,3.0,3,0.002190482413425343,6.63045634610171e-05
0.0001,3.0,4,0.00015616941891494207,1.9424044580773625e-05
0.0001,3.0,5,5.332013574843586e-05,1.0293100132230393e-05
0.0001,3.0,6,6.0727934851456666e-05,8.04238294449533e-06
0.0001,3.0,-1,3.6829161786045006e-05,7.807344928778548e-06
0.0001,5.0,1,0.002248291431897087,0.0236577793257311
0.0001,5.0,2,0.002226602269729483,3.548214465354249e-06
0.0001,5.0,3,0.00211920128458587,1.5969819514793926e-05
0.0001,5.0,4,0.0001630504016247869,1.4441549524235597e-05
0.0001,5.0,5,6.105089801167196e-05,7.728735170076106e-06
0.0001,5.0,6,5.544354939956975e-05,4.720002550584468e-06
0.0001,5.0,-1,3.411082889215322e-05,5.624021781613919e-06
0.0001,10.0,1,0.002243910559627693,0.023655680590309203
0.0001,10.0,2,0.00222657568519935,2.706274827346533e-06
0.0001,10.0,3,0.0022269341943683685,9.612023621485832e-08
0.0001,10.0,4,0.00038197731282707537,8.140177811810645e-06
0.0001,10.0,5,0.00011303369115012174,3.18294722490009e-06
0.0001,10.0,6,5.4377208016376244e-05,3.761623986520135e-06
0.0001,10.0,-1,4.2676496605054126e-05,5.44620169762311e-06
0.0001,100.0,1,0.002242218761239201,0.023655351367779076
0.0001,100.0,2,0.0022265623565544956,2.2163148258869114e-06
0.0001,100.0,3,0.0022268394741331576,3.0000547823760826e-07
0.0001,100.0,4,0.002227077725365234,1.7939326024674074e-07
0.0001,100.0,5,0.0022268820630415576,5.28002055966148e-09
0.0001,100.0,6,0.0002169261592825933,6.763370326012819e-07
0.0001,100.0,-1,0.0004571611716528423,2.3557188573164467e-06
0.0001,0.0,,7.832334790691675e-05,0.0
