learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,8.816848117021436e-05,733.1050910949707
0.0001,0,2,8.816848117021436e-05,311.81545639038086
0.0001,0,3,8.816848117021436e-05,51.362847089767456
0.0001,0,4,8.816848117021436e-05,5.045521110296249
0.0001,0,-1,8.816848117021436e-05,4.728749809146393e-05
0.0001,0.001,1,0.003515538877763902,0.975771464407444
0.0001,0.001,2,0.0034818792355508776,0.00010117729379999219
0.0001,0.001,3,4.918146316867933e-05,0.020989112672396004
0.0001,0.001,4,6.030013014424185e-05,0.007599367061629891
0.0001,0.001,-1,8.430541288362292e-05,3.876851971540418e-05
0.0001,0.003,1,0.003482735173747642,0.07458724221214652
0.0001,0.003,2,0.00348169966309797,0.00016544729260203894
0.0001,0.003,3,9.267855921279988e-05,0.00874710048083216
0.0001,0.003,4,6.970083109081315e-05,0.0030754999752389267
0.0001,0.003,-1,8.811440420686267e-05,3.893748240102468e-05
0.0001,0.01,1,0.003484689244942274,0.05277554923668504
0.0001,0.01,2,0.0034821956614905503,4.1071649775403785e-05
0.0001,0.01,3,0.00010961391490127426,0.00508267167606391
0.0001,0.01,4,6.43087375920004e-05,0.001247747459274251
0.0001,0.01,-1,8.617361731921847e-05,2.9944381907398565e-05
0.0001,0.03,1,0.003484075528831454,0.04691035649739206
0.0001,0.03,2,0.003481720410491107,3.954973749387136e-05
0.0001,0.03,3,6.788345422137354e-05,0.001498086487117689
0.0001,0.03,4,6.590211910406651e-05,0.0006503086988232099
0.0001,0.03,-1,7.698822764723445e-05,2.8902575763822824e-05
0.0001,0.1,1,0.0034841684937418904,0.04548659035935998
0.0001,0.1,2,0.003481877411104506,1.6076412180154875e-05
0.0001,0.1,3,0.00010786481061586528,0.0008221324351325165
0.0001,0.1,4,8.11533500382211e-05,0.00027702891566150356
0.0001,0.1,-1,6.806552164562163e-05,2.4457469805838628e-05
0.0001,0.2,1,0.0034821537028619787,0.04534691013395786
0.0001,0.2,2,0.003481479790934827,1.53610720872166e-05
0.0001,0.2,3,0.00010142534756596433,0.00033352455466229003
0.0001,0.2,4,5.5874575991765596e-05,0.00015303877216865658
0.0001,0.2,-1,5.130443241796456e-05,1.568249203387495e-05
0.0001,0.3,1,0.003483550841338001,0.04531943751499057
0.0001,0.3,2,0.0034817996092897374,1.6435432883099566e-05
0.0001,0.3,3,0.00011392451574465667,0.00035759247475652955
0.0001,0.3,4,5.805777072964702e-05,0.00012336830786807695
0.0001,0.3,-1,5.777770240911195e-05,1.720656688064537e-05
0.0001,0.5,1,0.0034825975035346346,0.04531016875989735
0.0001,0.5,2,0.0034818896019714884,1.7823604650857305e-05
0.0001,0.5,3,0.0001336356588126364,0.0003541945006872993
0.0001,0.5,4,6.029955522990349e-05,8.734955144973355e-05
0.0001,0.5,-1,4.4700586158796796e-05,9.972994689633197e-06
0.0001,1.0,1,0.0034833068330044625,0.04529660800471902
0.0001,1.0,2,0.0034818139210983645,2.639618764987972e-05
0.0001,1.0,3,0.0001953459370724886,0.00012413854938131408
0.0001,1.0,4,0.00018199156556875096,0.00012614049728654209
0.0001,1.0,-1,4.699918997630448e-05,1.3535812698250993e-05
0.0001,2.0,1,0.0034803800299414434,0.045289494562894106
0.0001,2.0,2,0.003481798237771727,2.3283615064428886e-05
0.0001,2.0,3,0.000178866546093559,8.312396403198363e-05
0.0001,2.0,4,0.00017533906748212758,5.257512202661019e-05
0.0001,2.0,-1,4.52299680091528e-05,8.351873333367621e-06
0.0001,3.0,1,0.0034845820900955005,0.04528615903109312
0.0001,3.0,2,0.00348182375455508,2.6958060630022374e-05
0.0001,3.0,3,0.0002749643351762643,6.978512010391569e-05
0.0001,3.0,4,0.00015479532999052026,2.57892702393292e-05
0.0001,3.0,-1,0.00017713721263135085,2.5277305667259498e-05
0.0001,5.0,1,0.003482812766378629,0.04528716183267534
0.0001,5.0,2,0.003481552483208361,3.50563683468863e-05
0.0001,5.0,3,0.0004626066879609425,3.681506791508582e-05
0.0001,5.0,4,0.00018558957640379958,1.941268249083805e-05
0.0001,5.0,-1,5.2143590664854855e-05,7.374431788775837e-06
0.0001,10.0,1,0.0034840253902075347,0.04528616578318179
0.0001,10.0,2,0.0034817486794054275,2.5804491201597557e-05
0.0001,10.0,3,0.0005444480293590459,2.245139728529466e-05
0.0001,10.0,4,0.00019626559219432238,1.4234184959605045e-05
0.0001,10.0,-1,9.24157791359903e-05,1.8270192903457882e-05
0.0001,100.0,1,0.00348488748568343,0.045286139473319054
0.0001,100.0,2,0.0034810312135959975,1.9987042037428182e-05
0.0001,100.0,3,0.003090914095082553,2.540795605909807e-06
0.0001,100.0,4,0.0034815476938092615,6.030729871042695e-07
0.0001,100.0,-1,0.0009954515553545207,4.833237187362727e-06
0.0001,0.0,,8.816848117021436e-05,0.0
