learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.0001320312392181222,716.0848197937012
0.0001,0,2,0.0001320312392181222,321.00231742858887
0.0001,0,3,0.0001320312392181222,66.36692643165588
0.0001,0,4,0.0001320312392181222,8.06134209036827
0.0001,0,-1,0.0001320312392181222,5.674428655311203e-05
0.0001,0.001,1,0.0028540687417262234,0.38050968758761883
0.0001,0.001,2,0.002765540306427283,7.157168442972761e-05
0.0001,0.001,3,0.00010248162584503007,0.02232789760455489
0.0001,0.001,4,8.737848702367046e-05,0.009282281098421663
0.0001,0.001,-1,0.00013217425930633908,6.31453440291807e-05
0.0001,0.003,1,0.002776341927528847,0.09964187070727348
0.0001,0.003,2,0.0027658224607876036,3.703078004946292e-05
0.0001,0.003,3,7.553253857395248e-05,0.008298306609503925
0.0001,0.003,4,7.101150117705401e-05,0.0033953379170270637
0.0001,0.003,-1,0.0001361902827738959,8.805714071513648e-05
0.0001,0.01,1,0.002779742437269306,0.06877284054644406
0.0001,0.01,2,0.0027655771300487686,3.600349828047911e-05
0.0001,0.01,3,8.410702639594092e-05,0.0035414672893239185
0.0001,0.01,4,6.62514638634093e-05,0.0020208925561746582
0.0001,0.01,-1,0.00013070019281258283,5.701864438378834e-05
0.0001,0.03,1,0.002795769127260428,0.05932680028490722
0.0001,0.03,2,0.002765685487247538,3.9133583868533606e-05
0.0001,0.03,3,9.591951993570547e-05,0.001626286015380174
0.0001,0.03,4,6.762296607121243e-05,0.0008565600001020357
0.0001,0.03,-1,0.00011357398966538312,5.1026149094468565e-05
0.0001,0.1,1,0.002780346232611919,0.05648432392627001
0.0001,0.1,2,0.002765668868960347,1.2395119654229347e-05
0.0001,0.1,3,0.0001950164944446442,0.0006142450438346714
0.0001,0.1,4,7.455356802665847e-05,0.0003904740769939963
0.0001,0.1,-1,0.00010178328807342041,5.191150717109849e-05
0.0001,0.2,1,0.0027745270563173108,0.05610100808553398
0.0001,0.2,2,0.00276568563276669,2.0196634864078078e-05
0.0001,0.2,3,0.0001959296550921863,0.00040795682980387937
0.0001,0.2,4,9.797875270578515e-05,0.00026854677525989246
0.0001,0.2,-1,7.213329342903307e-05,2.322694874123954e-05
0.0001,0.3,1,0.0027754932234529406,0.056083993753418326
0.0001,0.3,2,0.002765668774372898,1.9117217107122997e-05
0.0001,0.3,3,0.0002076360798355381,0.0003399084416741971
0.0001,0.3,4,8.448789174053672e-05,0.000184884470399993
0.0001,0.3,-1,8.702061177245923e-05,2.6340113095102424e-05
0.0001,0.5,1,0.002780904913379345,0.05601981724612415
0.0001,0.5,2,0.002765636247204384,9.292904280755465e-06
0.0001,0.5,3,0.00041387221335753566,0.00034443370259396033
0.0001,0.5,4,0.00013761563059233595,0.00018308297512703575
0.0001,0.5,-1,5.960272403626732e-05,2.4875772751897784e-05
0.0001,1.0,1,0.002773574637103593,0.05600122781470418
0.0001,1.0,2,0.002765267465292709,6.562510236562957e-06
0.0001,1.0,3,0.0005137585740158102,0.00012120371275159414
0.0001,1.0,4,0.00012256915522357303,8.754832879276364e-05
0.0001,1.0,-1,7.026274306554114e-05,1.7207293410592683e-05
0.0001,2.0,1,0.002783534255286213,0.05600239732302725
0.0001,2.0,2,0.0027656114725687075,7.084144641567036e-06
0.0001,2.0,3,0.0006398625209840247,8.10347205515427e-05
0.0001,2.0,4,0.00019091264152848453,5.021799074711453e-05
0.0001,2.0,-1,5.655579661834054e-05,1.4211110112682945e-05
0.0001,3.0,1,0.0027744525505113415,0.05599916470237076
0.0001,3.0,2,0.0027655386220430955,1.0356025086366571e-05
0.0001,3.0,3,0.0006632119684581994,0.00011876077633132809
0.0001,3.0,4,0.00019479748857520462,4.360746424936224e-05
0.0001,3.0,-1,9.651317623138311e-05,2.666145698526634e-05
0.0001,5.0,1,0.002793813433527248,0.05600051977671683
0.0001,5.0,2,0.0027656135644065216,3.085355899656861e-06
0.0001,5.0,3,0.0023910223826533183,7.245879999118188e-06
0.0001,5.0,4,0.0003619383551267674,5.2655311719718156e-05
0.0001,5.0,-1,0.00013345126717467792,2.864618650733064e-05
0.0001,10.0,1,0.002773020118183922,0.05599936726503074
0.0001,10.0,2,0.0027656369493342936,8.947199319209176e-06
0.0001,10.0,3,0.0010075420832436066,4.06853894219239e-05
0.0001,10.0,4,0.0002860879812942585,2.5315668494840793e-05
0.0001,10.0,-1,0.0001448006682949199,1.4245025184322913e-05
0.0001,100.0,1,0.002792168645100901,0.0559997393283993
0.0001,100.0,2,0.0027653938777802978,1.7101832384014415e-05
0.0001,100.0,3,0.0026355670797784114,1.1282777336418803e-05
0.0001,100.0,4,0.0027653325014398433,3.3414105232720814e-09
0.0001,100.0,-1,0.0009952019390766509,2.405974081298723e-06
0.0001,0.0,,0.0001320312392181222,0.0
