learning_rate,lambda_sym_max,symmetry_layer,test_task_loss,test_sym_loss
0.0001,0,1,0.0001430843617526989,759.5933647155762
0.0001,0,2,0.0001430843617526989,298.9901580810547
0.0001,0,3,0.0001430843617526989,67.94934344291687
0.0001,0,4,0.0001430843617526989,11.392596423625946
0.0001,0,-1,0.0001430843617526989,3.6026536747613136e-05
0.0001,0.001,1,0.002535728448037844,0.30910827964544296
0.0001,0.001,2,0.002530937454139348,0.21696180570870638
0.0001,0.001,3,0.0001430429621791518,0.02902572217863053
0.0001,0.001,4,7.85433588248452e-05,0.011741077352780849
0.0001,0.001,-1,0.0001092666431645739,5.611886561496249e-05
0.0001,0.003,1,0.0025391591634615907,0.09157106606289744
0.0001,0.003,2,0.0025476915079707396,0.00017040919738064986
0.0001,0.003,3,3.869125856681421e-05,0.00764492989401333
0.0001,0.003,4,9.836365427418059e-05,0.010473257570993155
0.0001,0.003,-1,9.327338420916931e-05,4.1233050353639555e-05
0.0001,0.01,1,0.0025392047991772415,0.05554206296801567
0.0001,0.01,2,0.0025478652005404,7.752858255116735e-05
0.0001,0.01,3,4.355799779887093e-05,0.003436414641328156
0.0001,0.01,4,5.2229514125201604e-05,0.0018671526704565622
0.0001,0.01,-1,9.02929094195315e-05,3.5844102740156814e-05
0.0001,0.03,1,0.0025397790268471,0.04541353741660714
0.0001,0.03,2,0.0025475469046796206,4.2899216396108386e-05
0.0001,0.03,3,5.9906048761604325e-05,0.0013762496018898673
0.0001,0.03,4,0.00013752444664305585,0.0014639888104284182
0.0001,0.03,-1,7.430505274896859e-05,3.348353510546076e-05
0.0001,0.1,1,0.0025397160179636558,0.042725119506940246
0.0001,0.1,2,0.0025476454893578193,4.125601526538958e-05
0.0001,0.1,3,5.555258724143641e-05,0.0005704529903596267
0.0001,0.1,4,9.10434482079836e-05,0.0005353066626412328
0.0001,0.1,-1,9.061088087491953e-05,2.7231764619273235e-05
0.0001,0.2,1,0.0025432413049202296,0.042322170455008745
0.0001,0.2,2,0.002547625809256715,4.84781053273764e-05
0.0001,0.2,3,0.00011038591003398324,0.0003652111281553516
0.0001,0.2,4,5.8536139135867415e-05,0.00019701967084984062
0.0001,0.2,-1,7.332987530617174e-05,1.6152350880815902e-05
0.0001,0.3,1,0.0025411714077563374,0.04223926947452128
0.0001,0.3,2,0.002547824779867369,2.4290081114486384e-05
0.0001,0.3,3,0.00012375933044950216,0.00043867686326848343
0.0001,0.3,4,5.233879755905946e-05,0.0001664444243942853
0.0001,0.3,-1,7.228924613400523e-05,1.3798785815311021e-05
0.0001,0.5,1,0.002539951548442332,0.042196044931188226
0.0001,0.5,2,0.002547711679198983,3.1449137850358966e-05
0.0001,0.5,3,0.00022357849388754403,0.0002412440753687406
0.0001,0.5,4,5.2325937417663226e-05,9.810556002776138e-05
0.0001,0.5,-1,5.498085261024244e-05,1.1746173456117504e-05
0.0001,1.0,1,0.0025386697770954925,0.04217112949118018
0.0001,1.0,2,0.0025476472783338977,3.251676514537394e-05
0.0001,1.0,3,0.0001260247454411001,0.00012113992170270649
0.0001,1.0,4,8.515304955380998e-05,6.46714092908951e-05
0.0001,1.0,-1,9.057172928805812e-05,2.6475585784169198e-05
0.0001,2.0,1,0.0025427038826819626,0.042158168042078614
0.0001,2.0,2,0.0025475650809312356,2.660622590155981e-05
0.0001,2.0,3,0.00015839823890928528,6.701769257233536e-05
0.0001,2.0,4,9.215446596044785e-05,4.778352285939036e-05
0.0001,2.0,-1,5.2200898096543824e-05,1.1111101031247017e-05
0.0001,3.0,1,0.002543196784245083,0.04216233594343066
0.0001,3.0,2,0.0025475052393630904,2.8587667202373268e-05
0.0001,3.0,3,0.0001771810689206177,7.76969700382324e-05
0.0001,3.0,4,8.978548510185647e-05,2.9697772902181896e-05
0.0001,3.0,-1,5.391693957790267e-05,1.4374293321850473e-05
0.0001,5.0,1,0.0025372109421368805,0.04215708305127919
0.0001,5.0,2,0.0025477163426330662,2.3990790282368835e-05
0.0001,5.0,3,0.00019191913861504872,5.928305085944885e-05
0.0001,5.0,4,0.0001452342739867163,1.6758726303578442e-05
0.0001,5.0,-1,5.5145250144050806e-05,1.665710983900226e-05
0.0001,10.0,1,0.0025421023656235775,0.042155971052125096
0.0001,10.0,2,0.002547706426412333,1.7410091231795377e-05
0.0001,10.0,3,0.0003392607618479815,4.4704633864967036e-05
0.0001,10.0,4,0.0002382666289122426,1.453091078928992e-05
0.0001,10.0,-1,9.638296921821166e-05,9.950011204296061e-06
0.0001,100.0,1,0.0025429515826544957,0.04215471795760095
0.0001,100.0,2,0.002547646815855842,3.4978489793502376e-05
0.0001,100.0,3,0.0025482590408500982,1.2061247502970218e-05
0.0001,100.0,4,0.001551581952298875,1.5410812608251945e-06
0.0001,100.0,-1,0.001164265820534638,9.066516573952299e-06
0.0001,0.0,,0.0001430843617526989,0.0
