learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.682041264914005e-05,2.091917889401884e-05,5.801964412910365e-06
0.0001,0.5,0.5,2.698592078331785e-05,3.2342945132768364e-05,6.804108949154397e-06
