learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.6285448295056995e-05,2.1996761375930873e-05,5.62427836570123e-06
0.0001,0.5,0.5,4.4405074618225626e-05,3.843771781930627e-05,8.10472903367554e-06
