learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.377143699230146e-05,2.001046425448294e-05,4.848653141209525e-06
0.0001,0.5,0.5,4.062813962946166e-05,3.268301037451238e-05,7.299952430983581e-06
