learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,5.904788463340083e-05,2.58836841453558e-05,7.13797095386326e-06
0.0001,0.5,0.5,5.2350324722283403e-05,3.4034615055134054e-05,7.068646660002287e-06
