learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,0.00010248467378914938,5.98412475483201e-05,7.024210411543663e-06
0.0001,0.5,0.5,6.721637055306928e-05,0.00010470511415405781,7.757518773132688e-06
