learning_rate,lambda_sym_1_max,lambda_sym_2_max,test_task_loss,test_sym_loss_1,test_sym_loss_2
0.0001,1.0,1.0,4.593996425228397e-05,1.8457281385053648e-05,4.826203102936688e-06
0.0001,0.5,0.5,4.1333277522426215e-05,3.3172025553085405e-05,6.990021418573633e-06
